Channel 1,Channel 2,Channel 3
-4.015076,-1.027112,9.100361
-3.864242,-1.070208,8.892065
-3.907337,-1.177947,8.863335
-3.979163,-1.077391,8.971074
-3.979163,-1.034295,8.985439
-3.885789,-1.063026,9.057265
-4.000711,-1.063026,8.978256
-4.043807,-1.041478,8.927979
-3.957615,-1.048660,8.992621
-3.849876,-1.070208,9.064447
-3.950433,-1.091756,9.050082
-3.936068,-1.063026,8.992621
-3.914520,-1.084573,9.006987
-3.907337,-1.120486,8.935161
-3.900155,-1.106121,8.985439
-3.914520,-1.163582,9.035717
-3.943250,-1.127669,9.042900
-3.971981,-1.063026,9.014170
-3.914520,-0.998382,9.042900
-3.971981,-1.091756,9.006987
-3.907337,-1.091756,9.050082
-3.957615,-1.091756,8.927979
-3.878607,-1.063026,8.971074
-3.892972,-1.177947,8.985439
-3.928885,-1.134852,9.050082
-3.914520,-1.235408,8.978256
-3.907337,-1.177947,9.021352
-3.971981,-1.070208,9.042900
-3.986346,-1.034295,9.071630
-3.921702,-1.106121,9.057265
-4.007894,-1.206678,9.050082
-3.979163,-1.077391,8.942344
-3.964798,-1.063026,9.014170
-3.921702,-1.149217,9.071630
-3.921702,-1.106121,9.085996
-3.921702,-1.063026,9.035717
-3.957615,-1.055843,9.100361
-3.936068,-1.084573,8.971074
-3.964798,-1.098939,9.021352
-3.900155,-1.084573,9.050082
-3.914520,-1.163582,8.999804
-3.928885,-1.134852,8.999804
-3.936068,-1.113304,9.028535
-3.957615,-1.199495,8.942344
-3.821146,-1.127669,9.071630
-3.971981,-1.113304,9.006987
-3.885789,-1.070208,8.999804
-3.921702,-1.034295,8.971074
-3.871424,-1.120486,8.985439
-3.957615,-1.077391,9.071630
-3.957615,-1.041478,9.042900
-3.943250,-1.077391,9.064447
-3.993528,-1.041478,8.992621
-3.950433,-1.149217,8.971074
-3.928885,-1.098939,9.035717
-3.957615,-1.098939,8.963891
-4.036624,-1.070208,8.863335
-3.936068,-1.034295,9.028535
-3.943250,-1.091756,9.050082
-3.857059,-1.027112,9.021352
-3.936068,-1.048660,9.100361
-3.892972,-1.113304,8.992621
-3.950433,-1.048660,9.035717
-3.885789,-1.063026,8.949526
-3.979163,-1.156399,9.085996
-3.921702,-1.142034,9.093178
-3.936068,-1.070208,8.992621
-3.928885,-1.084573,9.042900
-3.971981,-1.177947,8.942344
-3.950433,-1.041478,9.014170
-3.892972,-1.055843,9.014170
-3.936068,-1.048660,9.006987
-3.971981,-1.084573,9.028535
-3.914520,-1.091756,8.949526
-3.921702,-1.055843,9.093178
-3.878607,-1.019930,9.006987
-3.900155,-1.084573,9.085996
-3.921702,-1.084573,8.985439
-3.857059,-1.084573,9.006987
-3.936068,-1.077391,8.935161
-3.957615,-1.019930,9.078813
-3.971981,-1.070208,9.150639
-3.821146,-1.070208,9.071630
-3.900155,-1.127669,9.057265
-3.907337,-1.185130,8.920795
-3.957615,-1.098939,8.985439
-3.950433,-1.027112,8.956709
-3.864242,-1.142034,8.999804
-3.864242,-1.106121,9.042900
-3.914520,-1.106121,8.949526
-3.936068,-0.998382,8.956709
-3.928885,-1.098939,8.942344
-3.885789,-1.034295,9.064447
-3.936068,-1.091756,9.035717
-3.885789,-1.084573,9.085996
-3.979163,-0.969652,9.035717
-3.936068,-1.077391,9.100361
-3.907337,-1.063026,9.021352
-3.921702,-1.120486,8.985439
-3.950433,-1.055843,9.035717
-3.914520,-1.077391,9.042900
-3.943250,-1.019930,9.050082
-3.964798,-1.084573,8.971074
-3.971981,-1.142034,8.985439
-3.892972,-1.163582,8.992621
-3.871424,-1.170765,9.006987
-3.979163,-1.098939,9.064447
-3.885789,-1.063026,9.042900
-3.950433,-1.070208,8.999804
-3.921702,-1.098939,9.042900
-3.857059,-1.063026,8.971074
-3.928885,-1.091756,9.042900
-3.921702,-1.005565,9.050082
-3.914520,-1.098939,9.057265
-3.799598,-1.084573,9.078813
-3.921702,-1.055843,9.085996
-3.943250,-1.149217,8.971074
-3.892972,-1.063026,9.057265
-3.871424,-1.041478,8.985439
-3.864242,-1.156399,8.920795
-3.864242,-1.185130,9.064447
-3.921702,-1.156399,9.064447
-3.950433,-1.213860,9.085996
-3.928885,-1.091756,9.057265
-3.957615,-1.228225,9.035717
-3.900155,-1.142034,9.028535
-3.936068,-1.084573,8.956709
-3.921702,-1.077391,8.942344
-3.921702,-1.098939,9.078813
-3.950433,-0.998382,9.064447
-3.921702,-1.070208,9.006987
-3.936068,-1.005565,9.050082
-3.914520,-1.185130,9.085996
-3.928885,-1.256956,9.042900
-3.864242,-1.113304,9.014170
-3.864242,-1.106121,9.085996
-3.950433,-1.070208,8.985439
-3.950433,-1.063026,9.035717
-3.878607,-1.106121,8.992621
-3.971981,-1.091756,8.978256
-3.928885,-1.084573,8.999804
-3.986346,-1.034295,9.028535
-3.993528,-1.084573,8.992621
-3.900155,-1.070208,9.006987
-3.900155,-1.048660,8.913613
-3.921702,-1.012747,9.042900
-3.907337,-1.113304,9.028535
-3.986346,-1.106121,8.992621
-3.914520,-1.199495,9.028535
-3.936068,-1.206678,9.006987
-3.979163,-1.055843,9.078813
-3.813963,-1.106121,9.021352
-3.892972,-1.055843,9.021352
-3.907337,-1.041478,8.978256
-3.914520,-1.091756,9.035717
-3.950433,-0.969652,8.942344
-3.957615,-0.998382,9.085996
-3.885789,-1.149217,8.985439
-3.943250,-1.120486,8.978256
-3.964798,-1.106121,9.107543
-3.921702,-1.156399,8.942344
-3.835511,-1.134852,9.042900
-3.849876,-1.091756,9.028535
-3.936068,-1.113304,8.971074
-3.914520,-1.113304,8.963891
-3.971981,-1.134852,9.014170
-3.871424,-1.084573,8.978256
-3.936068,-1.098939,9.028535
-3.900155,-1.127669,9.071630
-3.936068,-1.120486,9.028535
-3.914520,-1.206678,8.992621
-3.936068,-1.084573,9.093178
-3.900155,-1.091756,9.085996
-3.900155,-1.149217,9.085996
-3.964798,-1.170765,8.971074
-3.936068,-1.091756,8.949526
-3.957615,-1.048660,9.006987
-3.943250,-1.098939,8.949526
-3.914520,-1.120486,8.978256
-3.907337,-1.091756,8.978256
-3.871424,-1.077391,8.978256
-3.950433,-1.113304,9.014170
-3.943250,-1.098939,8.942344
-3.871424,-1.070208,8.999804
-3.907337,-1.055843,9.064447
-3.921702,-1.098939,9.085996
-3.892972,-1.142034,8.942344
-3.849876,-1.120486,9.014170
-3.936068,-1.149217,9.057265
-3.828329,-1.077391,9.035717
-3.979163,-1.084573,9.028535
-3.971981,-1.120486,8.963891
-3.921702,-1.077391,8.927979
-3.885789,-1.063026,9.035717
-3.993528,-1.063026,9.021352
-3.964798,-1.070208,8.999804
-3.921702,-1.113304,8.978256
-3.921702,-1.149217,9.014170
-3.921702,-1.120486,8.971074
-3.928885,-0.984017,8.942344
-3.957615,-1.055843,9.042900
-3.971981,-1.070208,9.035717
-3.914520,-1.070208,9.071630
-3.928885,-1.048660,9.042900
-3.821146,-1.019930,8.935161
-3.842694,-1.019930,8.985439
-3.957615,-1.048660,8.992621
-3.864242,-1.084573,9.085996
-3.936068,-1.077391,9.035717
-3.885789,-1.084573,8.963891
-3.900155,-1.055843,9.050082
-3.892972,-1.048660,9.035717
-3.900155,-1.098939,8.978256
-3.907337,-1.156399,9.006987
-3.921702,-1.041478,8.985439
-3.871424,-1.034295,8.999804
-3.892972,-1.055843,9.028535
-3.928885,-1.120486,8.971074
-3.907337,-1.156399,9.006987
-3.964798,-1.091756,9.035717
-4.007894,-1.063026,9.042900
-3.936068,-1.120486,8.992621
-3.878607,-1.106121,8.949526
-3.950433,-1.084573,9.042900
-3.964798,-1.077391,8.992621
-3.957615,-1.063026,8.978256
-4.000711,-1.055843,9.028535
-3.943250,-1.163582,9.114726
-3.900155,-1.055843,9.121908
-3.950433,-1.091756,9.006987
-3.828329,-1.084573,9.050082
-3.928885,-1.120486,8.999804
-3.828329,-1.084573,9.006987
-3.842694,-1.098939,8.971074
-3.928885,-1.084573,9.028535
-3.864242,-1.106121,9.107543
-3.885789,-1.127669,9.021352
-3.892972,-1.055843,8.920795
-3.979163,-1.177947,8.913613
-3.914520,-1.084573,9.035717
-3.950433,-1.113304,8.920795
-3.921702,-1.048660,9.006987
