Channel 1,Channel 2,Channel 3
-2.039860,1.048660,-9.524135
-2.047042,1.177947,-9.409213
-2.003947,1.113304,-9.459491
-2.025495,1.170765,-9.409213
-2.047042,1.106121,-9.466674
-2.025495,1.156399,-9.402030
-2.018312,1.091756,-9.473856
-2.061408,1.134852,-9.409213
-1.989582,1.192312,-9.538500
-2.039860,1.242591,-9.538500
-1.989582,1.206678,-9.502586
-2.090138,1.156399,-9.466674
-2.090138,1.163582,-9.502586
-2.011129,1.242591,-9.373300
-2.054225,1.091756,-9.416395
-2.054225,1.091756,-9.423578
-2.061408,1.120486,-9.409213
-2.039860,1.106121,-9.459491
-2.039860,1.055843,-9.387665
-1.996764,1.098939,-9.315839
-2.068590,1.113304,-9.402030
-2.039860,1.091756,-9.416395
-2.018312,1.149217,-9.452309
-1.989582,1.055843,-9.358934
-2.082955,1.113304,-9.402030
-2.032677,1.185130,-9.416395
-2.003947,1.177947,-9.387665
-2.039860,1.127669,-9.423578
-2.104503,1.271321,-9.466674
-1.989582,1.041478,-9.531317
-2.003947,1.142034,-9.466674
-2.047042,1.163582,-9.351752
-2.047042,1.149217,-9.437943
-1.968034,1.120486,-9.473856
-2.047042,1.113304,-9.452309
-1.975216,1.149217,-9.488221
-2.082955,1.120486,-9.394848
-2.075773,1.170765,-9.473856
-2.018312,1.177947,-9.452309
-1.996764,1.163582,-9.488221
-2.025495,1.127669,-9.229648
-2.054225,1.221043,-9.437943
-1.989582,1.070208,-9.488221
-2.039860,1.127669,-9.445126
-2.061408,1.206678,-9.502586
-2.039860,1.228225,-9.502586
-2.011129,1.242591,-9.409213
-2.097321,1.142034,-9.416395
-2.032677,1.163582,-9.473856
-2.018312,1.034295,-9.552865
-2.039860,1.091756,-9.466674
-2.104503,1.055843,-9.502586
-1.953669,1.091756,-9.509769
-2.090138,1.055843,-9.502586
-1.968034,1.163582,-9.560047
-2.003947,1.127669,-9.473856
-1.982399,1.084573,-9.423578
-2.111686,1.177947,-9.423578
-1.982399,1.134852,-9.560047
-2.082955,1.142034,-9.437943
-2.039860,1.228225,-9.423578
-2.082955,1.242591,-9.473856
-2.097321,1.113304,-9.452309
-2.039860,1.113304,-9.473856
-1.960851,1.142034,-9.423578
-1.975216,1.120486,-9.373300
-2.011129,0.984017,-9.394848
-2.039860,1.012747,-9.409213
-2.011129,1.142034,-9.437943
-2.068590,1.177947,-9.502586
-2.075773,1.192312,-9.516952
-2.061408,1.113304,-9.473856
-2.039860,1.098939,-9.452309
-2.097321,1.098939,-9.409213
-2.054225,1.206678,-9.430760
-2.075773,1.106121,-9.473856
-2.054225,1.091756,-9.423578
-2.018312,1.084573,-9.409213
-2.090138,1.098939,-9.538500
-2.018312,1.177947,-9.509769
-1.968034,0.991199,-9.337387
-1.982399,1.098939,-9.481039
-2.075773,1.098939,-9.445126
-2.104503,1.156399,-9.473856
-1.989582,1.106121,-9.445126
-2.018312,1.177947,-9.459491
-2.003947,1.134852,-9.560047
-2.054225,1.213860,-9.545682
-1.989582,1.149217,-9.502586
-1.996764,1.149217,-9.495404
-2.111686,1.134852,-9.560047
-2.082955,1.185130,-9.488221
-1.975216,1.149217,-9.394848
-2.047042,1.134852,-9.387665
-2.054225,1.185130,-9.430760
-2.018312,1.077391,-9.416395
-2.025495,1.091756,-9.423578
-1.946486,1.027112,-9.488221
-2.068590,1.134852,-9.538500
-2.032677,1.077391,-9.574412
-2.047042,1.163582,-9.387665
-2.054225,1.091756,-9.473856
-1.968034,1.120486,-9.445126
-2.068590,1.177947,-9.452309
-2.082955,1.170765,-9.459491
-1.982399,1.106121,-9.452309
-2.039860,1.070208,-9.495404
-1.975216,1.091756,-9.416395
-2.011129,1.077391,-9.394848
-2.061408,1.142034,-9.452309
-2.025495,1.185130,-9.423578
-2.003947,1.034295,-9.416395
-2.047042,1.142034,-9.552865
-2.082955,1.120486,-9.502586
-2.032677,1.106121,-9.495404
-1.982399,1.019930,-9.495404
-2.003947,1.055843,-9.452309
-2.032677,1.106121,-9.466674
-2.018312,1.055843,-9.473856
-2.054225,1.192312,-9.509769
-2.090138,1.034295,-9.495404
-2.039860,1.063026,-9.445126
-2.075773,1.055843,-9.358934
-2.082955,1.120486,-9.473856
-1.996764,1.142034,-9.437943
-1.975216,1.127669,-9.459491
-2.025495,1.120486,-9.437943
-1.968034,1.120486,-9.509769
-2.090138,1.134852,-9.502586
-2.047042,1.185130,-9.430760
-2.039860,1.084573,-9.473856
-1.989582,1.170765,-9.466674
-2.025495,1.113304,-9.430760
-2.068590,1.142034,-9.466674
-2.068590,1.120486,-9.402030
-1.996764,1.149217,-9.459491
-2.104503,1.106121,-9.394848
-2.126051,1.113304,-9.552865
-2.032677,1.199495,-9.588778
-2.061408,1.113304,-9.524135
-2.082955,1.127669,-9.459491
-2.176329,1.063026,-9.516952
-2.018312,1.127669,-9.473856
-1.996764,1.113304,-9.516952
-2.075773,1.091756,-9.473856
-1.924938,1.034295,-9.409213
-2.025495,1.091756,-9.416395
-1.953669,1.177947,-9.416395
-2.068590,1.091756,-9.466674
-2.025495,1.199495,-9.430760
-2.039860,1.149217,-9.459491
-2.047042,1.113304,-9.430760
-2.032677,1.127669,-9.466674
-2.003947,1.149217,-9.459491
-2.097321,1.156399,-9.552865
-2.039860,1.134852,-9.430760
-2.075773,1.120486,-9.409213
-1.924938,1.041478,-9.337387
-2.068590,1.149217,-9.473856
-2.104503,1.113304,-9.323022
-2.097321,1.142034,-9.473856
-1.960851,1.156399,-9.394848
-2.025495,1.055843,-9.552865
-2.032677,1.127669,-9.409213
-2.068590,1.084573,-9.445126
-1.989582,1.084573,-9.437943
-1.996764,1.113304,-9.437943
-2.061408,1.113304,-9.495404
-2.075773,1.177947,-9.358934
-2.047042,1.120486,-9.437943
-2.111686,1.034295,-9.481039
-2.075773,1.055843,-9.481039
-2.054225,1.127669,-9.481039
-2.118869,1.134852,-9.373300
-2.133234,1.034295,-9.538500
-2.047042,1.177947,-9.509769
-2.032677,1.077391,-9.560047
-2.054225,1.070208,-9.445126
-2.097321,1.070208,-9.495404
-2.111686,1.120486,-9.524135
-2.025495,1.098939,-9.481039
-2.054225,1.063026,-9.437943
-1.996764,1.142034,-9.402030
-2.018312,1.163582,-9.531317
-2.039860,1.034295,-9.524135
-2.068590,1.113304,-9.524135
-2.039860,1.120486,-9.466674
-2.025495,1.163582,-9.538500
-2.039860,1.098939,-9.445126
-2.097321,1.127669,-9.387665
-1.989582,1.221043,-9.423578
-1.982399,1.163582,-9.545682
-2.111686,1.127669,-9.538500
-2.039860,1.091756,-9.509769
-2.068590,1.106121,-9.409213
-2.039860,1.113304,-9.409213
-2.003947,1.170765,-9.423578
-1.996764,1.127669,-9.380483
-1.946486,1.106121,-9.481039
-1.939303,1.192312,-9.430760
-1.975216,1.106121,-9.581595
-1.953669,1.163582,-9.481039
-1.982399,1.012747,-9.452309
-2.011129,1.091756,-9.466674
-1.968034,1.077391,-9.459491
-2.039860,1.242591,-9.437943
-2.054225,1.098939,-9.445126
-2.011129,1.149217,-9.509769
-2.047042,1.156399,-9.445126
-2.047042,1.163582,-9.466674
-2.054225,1.185130,-9.459491
-2.018312,1.098939,-9.531317
-1.996764,1.156399,-9.488221
-1.982399,1.206678,-9.473856
-2.061408,1.070208,-9.481039
-2.097321,1.134852,-9.387665
-2.126051,1.149217,-9.495404
-2.111686,1.106121,-9.502586
-2.039860,1.106121,-9.516952
-2.054225,1.091756,-9.459491
-2.097321,1.091756,-9.502586
-2.054225,1.113304,-9.502586
-2.075773,1.221043,-9.445126
-1.989582,1.156399,-9.416395
-1.968034,1.113304,-9.437943
-2.025495,1.163582,-9.437943
-1.953669,1.127669,-9.430760
-2.003947,1.177947,-9.409213
-2.054225,1.134852,-9.459491
-2.126051,1.113304,-9.430760
-2.011129,1.127669,-9.502586
-1.982399,1.070208,-9.481039
-2.047042,1.091756,-9.459491
-1.975216,1.120486,-9.495404
-1.975216,1.113304,-9.387665
-2.054225,1.177947,-9.488221
-1.996764,1.199495,-9.452309
-1.982399,1.077391,-9.430760
-2.068590,1.142034,-9.452309
-2.025495,1.113304,-9.459491
-2.068590,1.163582,-9.416395
-2.047042,1.149217,-9.466674
-2.090138,1.149217,-9.502586
-1.982399,1.192312,-9.416395
-1.982399,1.142034,-9.437943
-1.996764,1.163582,-9.516952
-2.039860,1.235408,-9.394848
-2.032677,1.163582,-9.445126
-2.054225,1.120486,-9.473856
-2.011129,1.091756,-9.481039
-2.082955,1.091756,-9.416395
-2.104503,1.142034,-9.466674
-2.054225,1.185130,-9.488221
-2.061408,1.134852,-9.437943
-2.154782,1.199495,-9.445126
-2.025495,1.177947,-9.488221
-2.054225,1.134852,-9.409213
-2.039860,1.120486,-9.423578
-2.025495,1.106121,-9.531317
-2.068590,1.063026,-9.516952
-2.082955,1.070208,-9.387665
-2.068590,1.106121,-9.459491
-2.018312,1.005565,-9.452309
-1.975216,1.077391,-9.502586
-2.018312,1.163582,-9.488221
-2.039860,1.156399,-9.430760
-2.082955,1.063026,-9.394848
-2.061408,1.149217,-9.430760
-2.061408,1.055843,-9.409213
-2.003947,1.048660,-9.416395
-2.104503,1.055843,-9.466674
-2.047042,1.113304,-9.394848
-2.075773,1.106121,-9.387665
-2.082955,1.149217,-9.466674
-2.061408,1.098939,-9.380483
-2.047042,1.098939,-9.509769
-2.047042,1.134852,-9.516952
-2.032677,1.192312,-9.402030
-1.982399,1.163582,-9.430760
-2.011129,1.055843,-9.502586
-2.025495,1.113304,-9.524135
-2.032677,1.120486,-9.538500
-2.054225,1.177947,-9.430760
-1.953669,1.113304,-9.466674
-2.047042,1.120486,-9.567230
-2.054225,1.221043,-9.430760
-2.104503,1.249773,-9.459491
-2.047042,1.120486,-9.409213
-1.982399,1.070208,-9.430760
-2.090138,1.142034,-9.495404
-1.989582,1.027112,-9.466674
-1.982399,1.142034,-9.380483
-2.018312,1.019930,-9.516952
-2.047042,1.070208,-9.509769
-1.939303,1.070208,-9.452309
-2.018312,1.070208,-9.509769
-2.032677,1.213860,-9.459491
-1.975216,1.149217,-9.466674
-2.047042,1.177947,-9.488221
-2.061408,1.077391,-9.445126
-2.082955,1.149217,-9.509769
-1.989582,1.156399,-9.488221
-2.068590,1.192312,-9.488221
-2.018312,1.106121,-9.445126
-1.996764,1.120486,-9.459491
-1.968034,1.091756,-9.445126
-2.011129,1.127669,-9.459491
-2.082955,1.113304,-9.452309
-2.047042,1.221043,-9.516952
-2.118869,1.134852,-9.595961
-2.032677,1.084573,-9.509769
-2.082955,1.106121,-9.495404
-2.068590,1.134852,-9.366117
-2.018312,1.106121,-9.459491
-1.939303,1.127669,-9.495404
-2.039860,1.177947,-9.516952
-2.003947,1.077391,-9.402030
-1.975216,1.134852,-9.387665
-2.039860,1.163582,-9.445126
-2.025495,1.055843,-9.344569
-2.039860,1.177947,-9.452309
-2.075773,1.142034,-9.466674
-2.075773,1.048660,-9.445126
-2.090138,1.055843,-9.445126
-2.054225,1.199495,-9.452309
-2.039860,1.113304,-9.509769
-2.075773,1.113304,-9.452309
-2.003947,1.156399,-9.366117
-2.047042,1.098939,-9.481039
-2.003947,1.120486,-9.524135
-2.104503,1.113304,-9.466674
-1.989582,1.142034,-9.402030
-1.932121,1.134852,-9.430760
-1.989582,1.156399,-9.452309
-2.011129,1.163582,-9.459491
-1.982399,1.098939,-9.502586
-2.111686,1.027112,-9.452309
-2.054225,1.084573,-9.437943
-2.018312,1.142034,-9.481039
-1.996764,1.170765,-9.524135
-2.003947,1.177947,-9.488221
-1.968034,1.156399,-9.423578
-2.003947,1.134852,-9.481039
-1.989582,1.048660,-9.452309
-2.068590,1.149217,-9.373300
-2.068590,1.106121,-9.488221
-2.054225,1.120486,-9.481039
-2.011129,1.055843,-9.459491
-2.047042,1.177947,-9.423578
-2.054225,1.134852,-9.509769
-2.025495,1.127669,-9.531317
-1.968034,1.235408,-9.394848
-2.068590,1.228225,-9.502586
-2.118869,1.177947,-9.473856
-2.054225,1.113304,-9.387665
-1.960851,1.091756,-9.416395
-2.097321,1.091756,-9.509769
-2.032677,1.113304,-9.387665
-2.126051,1.127669,-9.366117
-1.953669,1.163582,-9.387665
-2.054225,1.106121,-9.402030
-2.068590,1.048660,-9.473856
-2.011129,1.120486,-9.481039
-2.068590,1.192312,-9.466674
-2.054225,1.177947,-9.545682
-2.097321,1.106121,-9.495404
-2.025495,1.077391,-9.466674
-2.039860,1.113304,-9.488221
-2.039860,1.113304,-9.466674
-2.054225,1.019930,-9.445126
-2.104503,1.142034,-9.423578
-2.075773,1.127669,-9.380483
-1.996764,1.077391,-9.495404
-2.018312,1.041478,-9.452309
-2.118869,1.070208,-9.423578
-2.003947,1.063026,-9.495404
-2.068590,1.070208,-9.409213
