Channel 1,Channel 2,Channel 3
-8.690952,-4.675876,-0.079009
-8.647857,-4.647145,-0.172383
-8.669404,-4.611232,-0.208296
-8.698134,-4.647145,-0.129287
-8.669404,-4.711789,-0.021548
-8.532935,-4.711789,-0.150835
-8.590396,-4.596867,-0.028730
-8.676587,-4.683059,-0.071826
-8.662222,-4.575319,-0.107739
-8.669404,-4.683059,-0.122104
-8.676587,-4.704607,-0.064643
-8.626308,-4.618415,-0.107739
-8.676587,-4.625597,-0.057461
-8.655039,-4.589684,-0.107739
-8.683769,-4.604050,-0.071826
-8.748413,-4.618415,-0.100556
-8.655039,-4.654328,-0.165200
-8.669404,-4.690241,-0.186748
-8.741230,-4.582502,-0.107739
-8.755595,-4.625597,-0.114922
-8.655039,-4.647145,-0.043096
-8.676587,-4.575319,-0.107739
-8.669404,-4.625597,-0.064643
-8.669404,-4.654328,-0.114922
-8.619126,-4.539406,-0.150835
-8.712500,-4.639963,-0.114922
-8.690952,-4.560954,-0.100556
-8.640674,-4.632780,-0.071826
-8.662222,-4.654328,-0.129287
-8.655039,-4.711789,-0.064643
-8.705317,-4.604050,-0.043096
-8.676587,-4.654328,-0.129287
-8.647857,-4.683059,-0.014365
-8.604761,-4.632780,-0.014365
-8.633492,-4.690241,-0.136469
-8.676587,-4.711789,-0.100556
-8.769960,-4.596867,-0.136469
-8.698134,-4.596867,-0.028730
-8.755595,-4.639963,-0.035913
-8.698134,-4.553771,-0.107739
-8.683769,-4.546589,-0.122104
-8.690952,-4.525041,-0.093374
-8.698134,-4.611232,-0.229843
-8.683769,-4.654328,-0.179565
-8.734048,-4.683059,-0.122104
-8.705317,-4.654328,-0.050278
-8.698134,-4.625597,-0.079009
-8.683769,-4.639963,-0.100556
-8.619126,-4.632780,-0.100556
-8.669404,-4.604050,-0.093374
-8.755595,-4.704607,-0.143652
-8.726865,-4.668694,-0.165200
-8.705317,-4.575319,-0.136469
-8.676587,-4.697424,-0.122104
-8.662222,-4.661511,-0.107739
-8.705317,-4.589684,-0.100556
-8.669404,-4.639963,0.000000
-8.633492,-4.639963,0.007183
-8.626308,-4.647145,-0.093374
-8.633492,-4.675876,-0.165200
-8.698134,-4.553771,-0.093374
-8.698134,-4.618415,-0.100556
-8.662222,-4.589684,-0.021548
-8.669404,-4.639963,-0.114922
-8.619126,-4.568137,-0.086191
-8.662222,-4.683059,-0.079009
-8.633492,-4.589684,-0.086191
-8.683769,-4.618415,-0.071826
-8.640674,-4.647145,-0.050278
-8.676587,-4.639963,-0.086191
-8.662222,-4.675876,-0.086191
-8.676587,-4.625597,-0.086191
-8.626308,-4.668694,-0.100556
-8.655039,-4.711789,-0.093374
-8.712500,-4.697424,-0.035913
-8.647857,-4.604050,-0.158017
-8.611943,-4.596867,-0.057461
-8.568848,-4.690241,-0.107739
-8.748413,-4.704607,-0.186748
-8.741230,-4.604050,-0.114922
-8.669404,-4.675876,-0.107739
-8.669404,-4.639963,-0.122104
-8.683769,-4.632780,-0.114922
-8.698134,-4.647145,-0.136469
-8.633492,-4.690241,-0.021548
-8.532935,-4.704607,-0.050278
-8.590396,-4.697424,-0.172383
-8.611943,-4.683059,-0.028730
-8.604761,-4.711789,-0.093374
-8.619126,-4.733337,-0.043096
-8.640674,-4.776433,-0.064643
-8.683769,-4.618415,-0.107739
-8.662222,-4.683059,-0.114922
-8.655039,-4.632780,-0.129287
-8.633492,-4.776433,-0.071826
-8.554482,-4.683059,-0.201113
-8.611943,-4.604050,-0.129287
-8.576031,-4.675876,-0.193930
-8.576031,-4.654328,-0.179565
-8.619126,-4.654328,-0.114922
-8.748413,-4.539406,-0.057461
-8.683769,-4.604050,-0.079009
-8.640674,-4.525041,-0.136469
-8.633492,-4.611232,-0.093374
-8.669404,-4.582502,-0.057461
-8.676587,-4.625597,-0.035913
-8.633492,-4.589684,-0.129287
-8.662222,-4.560954,-0.114922
-8.741230,-4.539406,-0.129287
-8.683769,-4.546589,-0.107739
-8.683769,-4.596867,-0.150835
-8.683769,-4.582502,-0.086191
-8.640674,-4.510676,-0.165200
-8.604761,-4.668694,-0.158017
-8.655039,-4.647145,-0.172383
-8.655039,-4.639963,-0.129287
-8.626308,-4.632780,-0.208296
-8.611943,-4.611232,-0.021548
-8.640674,-4.654328,-0.093374
-8.698134,-4.596867,-0.035913
-8.647857,-4.560954,-0.107739
-8.640674,-4.582502,-0.193930
-8.611943,-4.718972,-0.086191
-8.619126,-4.690241,-0.143652
-8.626308,-4.632780,-0.007183
-8.676587,-4.654328,-0.071826
-8.676587,-4.611232,-0.086191
-8.734048,-4.647145,-0.107739
-8.676587,-4.632780,-0.079009
-8.698134,-4.611232,-0.100556
-8.626308,-4.553771,-0.028730
-8.676587,-4.618415,-0.186748
-8.655039,-4.582502,-0.193930
-8.626308,-4.553771,-0.028730
-8.633492,-4.553771,-0.129287
-8.568848,-4.647145,-0.186748
-8.655039,-4.625597,-0.114922
-8.640674,-4.575319,-0.158017
-8.647857,-4.539406,-0.093374
-8.662222,-4.604050,-0.086191
-8.683769,-4.568137,-0.064643
-8.640674,-4.568137,-0.150835
-8.655039,-4.582502,-0.129287
-8.633492,-4.647145,-0.100556
-8.647857,-4.589684,-0.093374
-8.669404,-4.639963,-0.086191
-8.748413,-4.675876,-0.050278
-8.655039,-4.697424,-0.050278
-8.698134,-4.611232,-0.172383
-8.676587,-4.611232,-0.050278
-8.662222,-4.690241,-0.050278
-8.690952,-4.560954,-0.150835
-8.683769,-4.575319,-0.079009
-8.647857,-4.647145,-0.265756
-8.741230,-4.639963,-0.057461
-8.777143,-4.675876,0.057461
-8.655039,-4.625597,-0.208296
-8.712500,-4.611232,-0.208296
-8.662222,-4.625597,-0.107739
-8.755595,-4.560954,-0.057461
-8.655039,-4.611232,-0.143652
-8.676587,-4.604050,-0.014365
-8.676587,-4.575319,-0.064643
-8.647857,-4.611232,-0.050278
-8.690952,-4.625597,-0.021548
-8.726865,-4.596867,-0.071826
-8.626308,-4.625597,0.000000
-8.662222,-4.625597,0.014365
-8.640674,-4.604050,-0.107739
-8.662222,-4.604050,-0.050278
-8.791509,-4.611232,-0.165200
-8.647857,-4.639963,-0.107739
-8.705317,-4.632780,-0.086191
-8.712500,-4.525041,-0.093374
-8.748413,-4.525041,-0.129287
-8.626308,-4.639963,-0.064643
-8.662222,-4.611232,-0.201113
-8.669404,-4.654328,-0.107739
-8.640674,-4.675876,-0.057461
-8.662222,-4.711789,-0.050278
-8.619126,-4.618415,-0.093374
-8.633492,-4.618415,0.007183
-8.698134,-4.683059,-0.086191
-8.611943,-4.618415,-0.158017
-8.583213,-4.697424,-0.129287
-8.604761,-4.711789,-0.114922
-8.683769,-4.683059,-0.071826
-8.633492,-4.589684,-0.079009
-8.619126,-4.639963,-0.150835
-8.647857,-4.604050,-0.093374
-8.640674,-4.632780,-0.050278
-8.698134,-4.604050,-0.129287
-8.647857,-4.539406,-0.143652
-8.662222,-4.647145,-0.050278
-8.619126,-4.582502,-0.086191
-8.604761,-4.654328,-0.129287
-8.604761,-4.733337,-0.043096
-8.676587,-4.604050,-0.035913
-8.633492,-4.632780,-0.093374
-8.690952,-4.683059,-0.100556
-8.705317,-4.582502,-0.100556
-8.647857,-4.654328,-0.114922
-8.683769,-4.596867,-0.064643
-8.719683,-4.560954,-0.100556
-8.669404,-4.589684,-0.093374
-8.719683,-4.596867,0.035913
-8.734048,-4.582502,-0.122104
-8.726865,-4.553771,-0.136469
-8.640674,-4.582502,-0.122104
-8.690952,-4.589684,-0.079009
-8.647857,-4.560954,-0.093374
-8.633492,-4.654328,-0.079009
-8.698134,-4.668694,-0.107739
-8.741230,-4.661511,-0.079009
-8.726865,-4.675876,-0.100556
-8.755595,-4.618415,-0.143652
-8.705317,-4.589684,-0.136469
-8.611943,-4.618415,-0.035913
-8.662222,-4.539406,-0.136469
-8.669404,-4.596867,-0.093374
-8.676587,-4.668694,-0.057461
-8.662222,-4.604050,-0.071826
-8.705317,-4.604050,-0.193930
-8.655039,-4.668694,-0.129287
-8.647857,-4.647145,-0.258574
-8.597578,-4.647145,-0.186748
-8.576031,-4.639963,-0.057461
-8.655039,-4.589684,-0.179565
-8.604761,-4.618415,-0.172383
-8.633492,-4.654328,-0.114922
-8.640674,-4.639963,-0.158017
-8.655039,-4.618415,-0.035913
-8.662222,-4.596867,-0.129287
-8.590396,-4.668694,-0.172383
-8.655039,-4.625597,-0.129287
-8.655039,-4.639963,-0.158017
-8.676587,-4.726154,-0.079009
-8.676587,-4.589684,-0.079009
-8.690952,-4.575319,-0.136469
-8.676587,-4.553771,-0.093374
-8.712500,-4.618415,-0.093374
-8.726865,-4.532224,-0.150835
-8.640674,-4.661511,-0.079009
-8.647857,-4.654328,-0.172383
-8.734048,-4.625597,-0.122104
-8.655039,-4.611232,-0.201113
-8.611943,-4.654328,-0.071826
-8.690952,-4.618415,-0.071826
-8.640674,-4.647145,-0.107739
-8.662222,-4.604050,-0.107739
-8.619126,-4.625597,-0.136469
-8.683769,-4.661511,-0.079009
-8.626308,-4.661511,-0.057461
-8.698134,-4.604050,-0.057461
-8.633492,-4.632780,-0.021548
-8.662222,-4.647145,-0.129287
-8.705317,-4.647145,-0.043096
-8.640674,-4.611232,-0.129287
-8.640674,-4.625597,-0.064643
-8.626308,-4.632780,-0.150835
-8.640674,-4.596867,-0.136469
-8.719683,-4.675876,-0.007183
-8.762778,-4.596867,-0.107739
-8.662222,-4.690241,-0.136469
-8.698134,-4.697424,-0.100556
-8.719683,-4.553771,-0.150835
-8.676587,-4.647145,-0.035913
-8.662222,-4.639963,-0.165200
-8.683769,-4.596867,-0.043096
-8.655039,-4.611232,-0.035913
-8.705317,-4.654328,-0.079009
-8.633492,-4.596867,-0.143652
-8.755595,-4.560954,-0.114922
-8.626308,-4.625597,-0.122104
-8.690952,-4.647145,-0.172383
-8.611943,-4.618415,-0.079009
-8.611943,-4.582502,-0.086191
-8.604761,-4.489128,-0.050278
-8.726865,-4.532224,-0.093374
-8.676587,-4.568137,-0.057461
-8.647857,-4.690241,-0.086191
-8.719683,-4.611232,-0.129287
-8.655039,-4.618415,-0.129287
-8.655039,-4.625597,-0.050278
-8.748413,-4.611232,-0.129287
-8.712500,-4.690241,-0.136469
-8.683769,-4.596867,-0.100556
-8.698134,-4.625597,-0.057461
-8.590396,-4.589684,-0.057461
-8.712500,-4.632780,-0.079009
-8.690952,-4.618415,0.014365
-8.748413,-4.647145,-0.035913
-8.734048,-4.596867,-0.100556
-8.683769,-4.704607,-0.043096
-8.633492,-4.611232,-0.122104
-8.662222,-4.604050,-0.122104
-8.647857,-4.668694,-0.079009
-8.698134,-4.647145,-0.043096
-8.669404,-4.726154,-0.057461
-8.669404,-4.604050,-0.158017
-8.726865,-4.625597,-0.129287
-8.647857,-4.625597,0.000000
-8.769960,-4.589684,-0.028730
-8.626308,-4.589684,-0.150835
-8.604761,-4.647145,-0.150835
-8.647857,-4.675876,-0.064643
-8.655039,-4.604050,0.035913
-8.561666,-4.654328,-0.093374
-8.633492,-4.618415,-0.035913
-8.647857,-4.589684,-0.071826
-8.705317,-4.532224,-0.172383
-8.683769,-4.632780,-0.186748
-8.690952,-4.625597,-0.172383
-8.662222,-4.733337,-0.172383
-8.676587,-4.647145,-0.079009
-8.669404,-4.553771,-0.035913
-8.669404,-4.568137,-0.079009
-8.655039,-4.618415,-0.158017
-8.633492,-4.654328,-0.158017
-8.698134,-4.697424,-0.086191
-8.719683,-4.661511,-0.028730
-8.669404,-4.532224,-0.028730
-8.626308,-4.611232,-0.014365
-8.568848,-4.726154,-0.057461
-8.662222,-4.654328,-0.014365
-8.604761,-4.711789,-0.107739
-8.576031,-4.654328,-0.043096
-8.597578,-4.647145,-0.093374
-8.554482,-4.632780,-0.100556
-8.611943,-4.639963,-0.071826
-8.662222,-4.618415,-0.158017
-8.576031,-4.668694,-0.136469
-8.633492,-4.575319,-0.100556
-8.683769,-4.582502,-0.043096
-8.712500,-4.647145,-0.028730
-8.762778,-4.683059,-0.114922
-8.669404,-4.625597,-0.093374
-8.705317,-4.618415,-0.129287
-8.647857,-4.510676,-0.079009
-8.734048,-4.589684,-0.114922
-8.698134,-4.604050,-0.057461
-8.669404,-4.618415,-0.100556
-8.662222,-4.611232,-0.107739
-8.640674,-4.625597,-0.064643
-8.698134,-4.596867,-0.122104
-8.755595,-4.625597,-0.086191
-8.676587,-4.683059,-0.014365
-8.669404,-4.596867,-0.107739
-8.698134,-4.525041,-0.014365
-8.604761,-4.596867,-0.086191
-8.662222,-4.589684,-0.057461
-8.705317,-4.632780,-0.093374
-8.662222,-4.618415,-0.071826
-8.611943,-4.697424,-0.136469
-8.647857,-4.668694,-0.064643
