Channel 1,Channel 2,Channel 3
-6.248867,0.064643,7.541735
-6.227319,0.086191,7.627927
-6.291962,0.071826,7.627927
-6.256049,0.043096,7.513005
-6.256049,-0.014365,7.599196
-6.198588,0.007183,7.663840
-6.184223,-0.014365,7.577648
-6.220136,-0.021548,7.613562
-6.184223,-0.007183,7.570466
-6.162675,0.035913,7.599196
-6.191406,0.086191,7.469909
-6.291962,-0.014365,7.584831
-6.349423,-0.043096,7.563283
-6.370971,0.086191,7.692570
-6.392519,0.100556,7.757214
-6.327875,0.064643,7.764396
-6.370971,0.000000,7.764396
-6.277597,0.086191,7.735666
-6.363788,-0.007183,7.699753
-6.306327,0.050278,7.721301
-6.335058,0.035913,7.721301
-6.320693,0.007183,7.671022
-6.234501,0.007183,7.714118
-6.335058,0.100556,7.613562
-6.270414,-0.057461,7.735666
-6.241684,-0.043096,7.685388
-6.320693,0.000000,7.627927
-6.306327,0.000000,7.699753
-6.263232,0.035913,7.685388
-6.256049,0.079009,7.642292
-6.356606,0.071826,7.620744
-6.263232,0.093374,7.570466
-6.284780,0.050278,7.563283
-6.299145,0.057461,7.577648
-6.248867,0.100556,7.599196
-6.241684,0.100556,7.599196
-6.270414,0.057461,7.671022
-6.335058,-0.014365,7.671022
-6.378153,-0.028730,7.548918
-6.313510,0.086191,7.671022
-6.248867,-0.014365,7.548918
-6.227319,0.064643,7.750031
-6.270414,0.021548,7.649475
-6.270414,-0.007183,7.606379
-6.277597,0.050278,7.685388
-6.291962,0.014365,7.556100
-6.291962,0.014365,7.627927
-6.291962,0.064643,7.685388
-6.370971,0.100556,7.649475
-6.270414,0.057461,7.656657
-6.335058,0.035913,7.592013
-6.270414,0.093374,7.656657
-6.291962,0.028730,7.627927
-6.241684,0.086191,7.606379
-6.263232,0.028730,7.678205
-6.256049,0.028730,7.584831
-6.284780,0.043096,7.577648
-6.205771,-0.021548,7.714118
-6.320693,-0.007183,7.649475
-6.299145,-0.028730,7.663840
-6.270414,0.014365,7.642292
-6.349423,-0.014365,7.728483
-6.349423,0.079009,7.678205
-6.299145,0.064643,7.692570
-6.256049,0.057461,7.692570
-6.263232,0.057461,7.577648
-6.313510,0.028730,7.678205
-6.270414,0.007183,7.620744
-6.241684,0.043096,7.656657
-6.248867,0.028730,7.606379
-6.256049,-0.035913,7.656657
-6.342240,-0.014365,7.627927
-6.263232,-0.057461,7.592013
-6.263232,0.057461,7.592013
-6.248867,0.007183,7.627927
-6.277597,0.014365,7.671022
-6.313510,-0.043096,7.541735
-6.270414,-0.079009,7.620744
-6.356606,0.035913,7.606379
-6.277597,0.079009,7.613562
-6.263232,0.021548,7.606379
-6.291962,0.043096,7.685388
-6.227319,0.100556,7.620744
-6.256049,0.079009,7.556100
-6.277597,0.071826,7.584831
-6.248867,0.071826,7.671022
-6.248867,0.007183,7.570466
-6.234501,0.028730,7.556100
-6.320693,0.057461,7.685388
-6.248867,0.028730,7.627927
-6.270414,0.000000,7.671022
-6.212954,-0.043096,7.635109
-6.270414,-0.043096,7.692570
-6.277597,0.014365,7.620744
-6.284780,0.100556,7.635109
-6.320693,0.064643,7.635109
-6.291962,0.079009,7.678205
-6.284780,0.093374,7.606379
-6.263232,0.064643,7.642292
-6.306327,0.093374,7.685388
-6.342240,0.158017,7.692570
-6.284780,0.079009,7.599196
-6.291962,0.021548,7.671022
-6.248867,0.071826,7.599196
-6.356606,0.086191,7.577648
-6.313510,0.093374,7.735666
-6.320693,0.021548,7.584831
-6.306327,0.014365,7.563283
-6.284780,0.007183,7.663840
-6.270414,0.043096,7.699753
-6.356606,0.028730,7.635109
-6.320693,0.079009,7.649475
-6.263232,0.064643,7.663840
-6.299145,0.007183,7.635109
-6.299145,0.079009,7.706935
-6.241684,0.035913,7.678205
-6.177041,0.064643,7.642292
-6.313510,0.007183,7.556100
-6.327875,0.043096,7.613562
-6.299145,0.035913,7.642292
-6.306327,-0.086191,7.627927
-6.342240,0.035913,7.649475
-6.342240,0.079009,7.671022
-6.277597,0.043096,7.606379
-6.234501,0.071826,7.627927
-6.248867,0.014365,7.671022
-6.241684,-0.014365,7.592013
-6.306327,-0.028730,7.635109
-6.256049,0.035913,7.592013
-6.234501,0.079009,7.635109
-6.248867,0.071826,7.721301
-6.270414,0.079009,7.613562
-6.191406,0.050278,7.656657
-6.299145,-0.071826,7.599196
-6.241684,0.071826,7.563283
-6.241684,0.057461,7.592013
-6.299145,0.028730,7.584831
-6.277597,0.014365,7.563283
-6.263232,0.079009,7.714118
-6.284780,0.043096,7.613562
-6.299145,0.000000,7.714118
-6.284780,0.028730,7.678205
-6.299145,-0.007183,7.613562
-6.184223,0.057461,7.592013
-6.205771,0.028730,7.635109
-6.248867,0.093374,7.649475
-6.277597,0.043096,7.592013
-6.277597,-0.057461,7.671022
-6.256049,0.043096,7.671022
-6.313510,0.064643,7.656657
-6.263232,0.086191,7.635109
-6.270414,0.079009,7.613562
-6.248867,0.057461,7.592013
-6.191406,0.000000,7.635109
-6.306327,0.014365,7.563283
-6.212954,0.071826,7.563283
-6.277597,0.014365,7.606379
-6.263232,0.007183,7.649475
-6.299145,0.028730,7.620744
-6.248867,0.028730,7.671022
-6.277597,0.000000,7.706935
-6.327875,0.021548,7.627927
-6.241684,0.000000,7.606379
-6.256049,0.021548,7.671022
-6.205771,0.114922,7.649475
-6.177041,0.007183,7.699753
-6.263232,0.028730,7.620744
-6.248867,0.079009,7.627927
-6.270414,0.122104,7.635109
-6.205771,0.057461,7.671022
-6.291962,0.028730,7.613562
-6.263232,0.021548,7.592013
-6.284780,0.064643,7.685388
-6.256049,0.028730,7.584831
-6.198588,0.071826,7.584831
-6.306327,0.057461,7.570466
-6.256049,0.043096,7.671022
-6.270414,0.043096,7.692570
-6.234501,0.043096,7.692570
-6.313510,0.035913,7.685388
-6.320693,0.064643,7.649475
-6.291962,0.100556,7.649475
-6.349423,0.079009,7.556100
-6.392519,0.071826,7.627927
-6.248867,0.079009,7.584831
-6.284780,0.086191,7.584831
-6.234501,0.093374,7.548918
-6.313510,0.071826,7.592013
-6.385336,0.086191,7.649475
-6.241684,-0.043096,7.671022
-6.327875,0.050278,7.620744
-6.284780,0.014365,7.635109
-6.263232,0.043096,7.627927
-6.284780,-0.021548,7.685388
-6.241684,0.028730,7.627927
-6.277597,0.014365,7.592013
-6.291962,0.050278,7.627927
-6.263232,0.028730,7.577648
-6.234501,0.107739,7.563283
-6.234501,0.035913,7.699753
-6.263232,-0.007183,7.635109
-6.220136,0.050278,7.699753
-6.299145,0.050278,7.642292
-6.263232,0.035913,7.699753
-6.270414,0.021548,7.620744
-6.263232,0.057461,7.577648
-6.306327,0.035913,7.613562
-6.248867,0.021548,7.685388
-6.263232,0.064643,7.771579
-6.248867,0.028730,7.656657
-6.263232,0.014365,7.635109
-6.227319,0.086191,7.714118
-6.184223,0.000000,7.678205
-6.270414,0.035913,7.649475
-6.284780,0.014365,7.635109
-6.234501,0.086191,7.671022
-6.220136,0.071826,7.620744
-6.306327,0.021548,7.663840
-6.248867,0.071826,7.613562
-6.263232,0.086191,7.548918
-6.306327,0.122104,7.570466
-6.248867,0.057461,7.577648
-6.284780,0.035913,7.706935
-6.277597,0.064643,7.620744
-6.184223,0.093374,7.577648
-6.284780,0.028730,7.671022
-6.327875,0.043096,7.656657
-6.248867,0.057461,7.577648
-6.241684,-0.050278,7.699753
-6.313510,0.043096,7.649475
-6.270414,-0.014365,7.620744
-6.306327,0.021548,7.699753
-6.256049,0.057461,7.635109
-6.313510,0.100556,7.714118
-6.284780,-0.035913,7.663840
-6.270414,0.071826,7.685388
-6.270414,0.079009,7.678205
-6.205771,0.057461,7.613562
-6.277597,0.079009,7.556100
