Channel 1,Channel 2,Channel 3
0.251391,0.244209,-9.710882
0.208296,0.287304,-9.689334
0.193930,0.222661,-9.746795
0.244209,0.287304,-9.804255
0.265756,0.237026,-9.761160
0.265756,0.280122,-9.732430
0.222661,0.272939,-9.832987
0.258574,0.265756,-9.789890
0.265756,0.272939,-9.732430
0.215478,0.301669,-9.732430
0.244209,0.272939,-9.710882
0.172383,0.344765,-9.682152
0.186748,0.323217,-9.710882
0.244209,0.301669,-9.703699
0.265756,0.244209,-9.761160
0.258574,0.294487,-9.761160
0.265756,0.251391,-9.732430
0.251391,0.208296,-9.703699
0.280122,0.294487,-9.732430
0.179565,0.272939,-9.718064
0.172383,0.237026,-9.710882
0.294487,0.251391,-9.696517
0.172383,0.258574,-9.847352
0.172383,0.323217,-9.861717
0.287304,0.301669,-9.725247
0.294487,0.359130,-9.782708
0.222661,0.380678,-9.768343
0.222661,0.280122,-9.775525
0.237026,0.244209,-9.710882
0.251391,0.229843,-9.689334
0.244209,0.265756,-9.732430
0.165200,0.265756,-9.718064
0.316035,0.258574,-9.804255
0.244209,0.244209,-9.739613
0.280122,0.294487,-9.674969
0.201113,0.323217,-9.732430
0.179565,0.287304,-9.703699
0.244209,0.316035,-9.718064
0.179565,0.229843,-9.775525
0.244209,0.244209,-9.811439
0.215478,0.258574,-9.811439
0.272939,0.294487,-9.739613
0.208296,0.265756,-9.710882
0.294487,0.222661,-9.753978
0.337582,0.287304,-9.667787
0.179565,0.201113,-9.761160
0.222661,0.258574,-9.818622
0.316035,0.172383,-9.775525
0.215478,0.287304,-9.739613
0.244209,0.323217,-9.797073
0.229843,0.237026,-9.811439
0.208296,0.316035,-9.797073
0.287304,0.316035,-9.761160
0.244209,0.258574,-9.804255
0.323217,0.294487,-9.732430
0.229843,0.287304,-9.768343
0.323217,0.244209,-9.768343
0.201113,0.244209,-9.689334
0.265756,0.301669,-9.753978
0.251391,0.294487,-9.725247
0.237026,0.237026,-9.710882
0.229843,0.337582,-9.753978
0.143652,0.229843,-9.811439
0.215478,0.222661,-9.761160
0.287304,0.244209,-9.703699
0.208296,0.272939,-9.768343
0.186748,0.258574,-9.782708
0.201113,0.265756,-9.718064
0.186748,0.129287,-9.753978
0.265756,0.323217,-9.753978
0.272939,0.222661,-9.739613
0.272939,0.301669,-9.739613
0.251391,0.272939,-9.725247
0.208296,0.265756,-9.703699
0.222661,0.251391,-9.789890
0.244209,0.308852,-9.811439
0.215478,0.337582,-9.725247
0.229843,0.265756,-9.689334
0.258574,0.215478,-9.689334
0.287304,0.237026,-9.761160
0.272939,0.258574,-9.782708
0.258574,0.222661,-9.804255
0.280122,0.222661,-9.746795
0.193930,0.265756,-9.782708
0.222661,0.251391,-9.696517
0.179565,0.251391,-9.761160
0.172383,0.251391,-9.682152
0.229843,0.280122,-9.768343
0.265756,0.251391,-9.746795
0.201113,0.258574,-9.732430
0.251391,0.251391,-9.732430
0.237026,0.265756,-9.631873
0.179565,0.244209,-9.725247
0.316035,0.323217,-9.761160
0.222661,0.215478,-9.674969
0.280122,0.287304,-9.746795
0.201113,0.301669,-9.775525
0.287304,0.251391,-9.753978
0.237026,0.237026,-9.775525
0.222661,0.229843,-9.718064
0.265756,0.287304,-9.732430
0.237026,0.337582,-9.753978
0.172383,0.330400,-9.653421
0.222661,0.337582,-9.710882
0.265756,0.251391,-9.703699
0.244209,0.287304,-9.732430
0.251391,0.258574,-9.725247
0.215478,0.251391,-9.725247
0.258574,0.337582,-9.825804
0.272939,0.294487,-9.761160
0.208296,0.294487,-9.725247
0.301669,0.337582,-9.732430
0.229843,0.280122,-9.718064
0.222661,0.208296,-9.753978
0.222661,0.323217,-9.732430
0.251391,0.237026,-9.746795
0.201113,0.301669,-9.761160
0.186748,0.258574,-9.789890
0.258574,0.251391,-9.753978
0.229843,0.265756,-9.761160
0.244209,0.301669,-9.725247
0.201113,0.229843,-9.718064
0.179565,0.316035,-9.696517
0.179565,0.258574,-9.718064
0.215478,0.287304,-9.775525
0.172383,0.265756,-9.761160
0.294487,0.186748,-9.782708
0.265756,0.215478,-9.761160
0.272939,0.229843,-9.789890
0.301669,0.280122,-9.782708
0.222661,0.308852,-9.725247
0.222661,0.316035,-9.753978
0.186748,0.294487,-9.775525
0.208296,0.308852,-9.631873
0.237026,0.308852,-9.725247
0.208296,0.287304,-9.761160
0.229843,0.265756,-9.739613
0.201113,0.294487,-9.840169
0.129287,0.272939,-9.825804
0.244209,0.287304,-9.818622
0.258574,0.287304,-9.696517
0.201113,0.287304,-9.746795
0.251391,0.308852,-9.746795
0.251391,0.251391,-9.710882
0.229843,0.258574,-9.739613
0.222661,0.265756,-9.703699
0.258574,0.222661,-9.768343
0.301669,0.265756,-9.753978
0.287304,0.287304,-9.739613
0.308852,0.222661,-9.667787
0.172383,0.280122,-9.725247
0.179565,0.316035,-9.761160
0.201113,0.258574,-9.703699
0.179565,0.244209,-9.746795
0.222661,0.258574,-9.746795
0.201113,0.316035,-9.761160
0.301669,0.366313,-9.718064
0.344765,0.272939,-9.689334
0.337582,0.229843,-9.761160
0.380678,0.229843,-9.789890
0.215478,0.287304,-9.768343
0.172383,0.244209,-9.782708
0.244209,0.301669,-9.725247
0.143652,0.244209,-9.746795
0.229843,0.301669,-9.753978
0.280122,0.258574,-9.718064
0.244209,0.287304,-9.696517
0.208296,0.265756,-9.631873
0.193930,0.323217,-9.682152
0.215478,0.258574,-9.703699
0.330400,0.265756,-9.732430
0.215478,0.344765,-9.739613
0.215478,0.265756,-9.696517
0.158017,0.294487,-9.789890
0.201113,0.265756,-9.811439
0.251391,0.208296,-9.725247
0.201113,0.265756,-9.753978
0.172383,0.251391,-9.818622
0.301669,0.287304,-9.753978
0.280122,0.287304,-9.703699
0.308852,0.272939,-9.639056
0.258574,0.272939,-9.789890
0.265756,0.237026,-9.746795
0.251391,0.251391,-9.703699
0.179565,0.308852,-9.782708
0.229843,0.323217,-9.682152
0.237026,0.280122,-9.610326
0.150835,0.272939,-9.710882
0.258574,0.272939,-9.746795
0.237026,0.251391,-9.667787
0.208296,0.294487,-9.768343
0.280122,0.301669,-9.761160
0.287304,0.323217,-9.739613
0.244209,0.294487,-9.732430
0.265756,0.265756,-9.725247
0.280122,0.193930,-9.667787
0.308852,0.258574,-9.696517
0.186748,0.258574,-9.696517
0.222661,0.251391,-9.789890
0.287304,0.280122,-9.710882
0.186748,0.351948,-9.782708
0.201113,0.251391,-9.732430
0.229843,0.301669,-9.710882
0.215478,0.308852,-9.710882
0.258574,0.323217,-9.689334
0.237026,0.251391,-9.710882
0.229843,0.301669,-9.725247
0.229843,0.316035,-9.746795
0.244209,0.258574,-9.732430
0.287304,0.244209,-9.696517
0.272939,0.287304,-9.682152
0.208296,0.258574,-9.710882
0.237026,0.294487,-9.739613
0.201113,0.308852,-9.732430
0.294487,0.287304,-9.789890
0.222661,0.229843,-9.732430
0.244209,0.280122,-9.797073
0.229843,0.287304,-9.725247
0.229843,0.323217,-9.782708
0.294487,0.222661,-9.689334
0.229843,0.258574,-9.696517
0.215478,0.237026,-9.789890
0.251391,0.201113,-9.718064
0.280122,0.222661,-9.753978
0.280122,0.186748,-9.725247
0.237026,0.316035,-9.761160
0.222661,0.301669,-9.753978
0.280122,0.215478,-9.782708
0.186748,0.222661,-9.682152
0.237026,0.265756,-9.674969
0.294487,0.237026,-9.746795
0.165200,0.301669,-9.804255
0.244209,0.316035,-9.703699
0.237026,0.294487,-9.689334
0.244209,0.287304,-9.732430
0.301669,0.301669,-9.682152
0.258574,0.272939,-9.797073
0.258574,0.294487,-9.696517
0.265756,0.280122,-9.768343
0.193930,0.359130,-9.710882
0.229843,0.265756,-9.782708
0.258574,0.308852,-9.804255
0.244209,0.272939,-9.725247
0.201113,0.258574,-9.682152
0.222661,0.280122,-9.739613
0.208296,0.215478,-9.725247
0.244209,0.287304,-9.782708
0.316035,0.215478,-9.804255
0.258574,0.272939,-9.739613
0.258574,0.222661,-9.753978
0.229843,0.129287,-9.718064
0.258574,0.265756,-9.689334
0.258574,0.229843,-9.746795
0.244209,0.258574,-9.725247
0.229843,0.251391,-9.797073
0.316035,0.251391,-9.782708
0.265756,0.301669,-9.739613
0.258574,0.359130,-9.753978
0.201113,0.351948,-9.725247
0.150835,0.366313,-9.746795
0.107739,0.280122,-9.682152
0.237026,0.301669,-9.739613
0.237026,0.287304,-9.753978
0.287304,0.280122,-9.746795
0.172383,0.272939,-9.761160
0.272939,0.308852,-9.746795
0.215478,0.251391,-9.775525
0.215478,0.215478,-9.761160
0.208296,0.323217,-9.797073
0.265756,0.272939,-9.718064
0.222661,0.330400,-9.811439
0.272939,0.251391,-9.761160
0.294487,0.359130,-9.725247
0.272939,0.287304,-9.718064
0.316035,0.244209,-9.674969
0.265756,0.265756,-9.739613
0.272939,0.258574,-9.631873
0.222661,0.308852,-9.689334
0.265756,0.251391,-9.768343
0.201113,0.251391,-9.739613
0.222661,0.237026,-9.703699
0.251391,0.258574,-9.753978
0.251391,0.294487,-9.732430
0.272939,0.265756,-9.768343
0.316035,0.265756,-9.761160
0.330400,0.244209,-9.782708
0.287304,0.280122,-9.725247
0.215478,0.258574,-9.689334
0.186748,0.351948,-9.732430
0.208296,0.222661,-9.725247
0.237026,0.344765,-9.782708
0.258574,0.323217,-9.782708
0.244209,0.294487,-9.746795
0.265756,0.316035,-9.725247
0.208296,0.344765,-9.689334
0.287304,0.251391,-9.682152
0.287304,0.301669,-9.718064
0.258574,0.323217,-9.739613
0.237026,0.316035,-9.797073
0.258574,0.287304,-9.746795
0.237026,0.337582,-9.761160
0.265756,0.222661,-9.739613
0.237026,0.237026,-9.732430
0.287304,0.251391,-9.718064
0.301669,0.265756,-9.696517
0.265756,0.287304,-9.696517
0.201113,0.229843,-9.725247
0.208296,0.208296,-9.718064
0.251391,0.272939,-9.674969
0.222661,0.265756,-9.710882
0.244209,0.280122,-9.761160
0.222661,0.294487,-9.660604
0.201113,0.294487,-9.753978
0.222661,0.308852,-9.646238
0.193930,0.251391,-9.739613
0.272939,0.280122,-9.653421
0.193930,0.272939,-9.753978
0.193930,0.337582,-9.782708
0.258574,0.237026,-9.775525
0.222661,0.244209,-9.732430
0.237026,0.244209,-9.753978
0.280122,0.330400,-9.739613
