Channel 1,Channel 2,Channel 3
0.366313,9.782708,1.680730
0.258574,9.811439,1.731008
0.280122,9.832987,1.745373
0.423774,9.818622,1.651999
0.323217,9.732430,1.637634
0.351948,9.725247,1.695095
0.294487,9.797073,1.695095
0.330400,9.761160,1.774103
0.323217,9.847352,1.709460
0.359130,9.818622,1.702277
0.272939,9.797073,1.788469
0.344765,9.775525,1.709460
0.373495,9.782708,1.723825
0.337582,9.746795,1.788469
0.294487,9.789890,1.680730
0.337582,9.768343,1.738190
0.229843,9.847352,1.709460
0.308852,9.789890,1.630451
0.316035,9.789890,1.659182
0.337582,9.854534,1.644817
0.301669,9.797073,1.695095
0.280122,9.847352,1.695095
0.323217,9.804255,1.774103
0.373495,9.868899,1.644817
0.308852,9.782708,1.738190
0.323217,9.775525,1.680730
0.287304,9.732430,1.709460
0.337582,9.775525,1.695095
0.308852,9.797073,1.716643
0.366313,9.811439,1.695095
0.258574,9.818622,1.781286
0.316035,9.818622,1.623269
0.265756,9.768343,1.666364
0.366313,9.710882,1.695095
0.416591,9.739613,1.666364
0.308852,9.789890,1.709460
0.359130,9.797073,1.745373
0.316035,9.761160,1.680730
0.359130,9.840169,1.695095
0.294487,9.811439,1.673547
0.330400,9.919178,1.594538
0.294487,9.840169,1.594538
0.316035,9.761160,1.680730
0.344765,9.775525,1.738190
0.344765,9.775525,1.666364
0.344765,9.768343,1.709460
0.301669,9.753978,1.695095
0.337582,9.732430,1.709460
0.316035,9.739613,1.702277
0.316035,9.761160,1.723825
0.344765,9.718064,1.795651
0.373495,9.782708,1.637634
0.294487,9.789890,1.680730
0.280122,9.703699,1.702277
0.308852,9.782708,1.723825
0.344765,9.854534,1.687912
0.344765,9.847352,1.687912
0.323217,9.804255,1.810017
0.330400,9.832987,1.709460
0.316035,9.753978,1.687912
0.316035,9.797073,1.666364
0.301669,9.782708,1.745373
0.258574,9.832987,1.709460
0.308852,9.689334,1.659182
0.344765,9.782708,1.709460
0.366313,9.868899,1.702277
0.359130,9.789890,1.673547
0.351948,9.818622,1.709460
0.344765,9.811439,1.723825
0.301669,9.753978,1.738190
0.395043,9.739613,1.680730
0.280122,9.739613,1.666364
0.244209,9.746795,1.673547
0.323217,9.732430,1.781286
0.344765,9.710882,1.723825
0.330400,9.804255,1.702277
0.344765,9.732430,1.673547
0.258574,9.761160,1.716643
0.258574,9.804255,1.738190
0.272939,9.825804,1.623269
0.301669,9.775525,1.738190
0.395043,9.811439,1.731008
0.316035,9.782708,1.687912
0.330400,9.811439,1.702277
0.280122,9.868899,1.774103
0.337582,9.768343,1.630451
0.380678,9.761160,1.666364
0.330400,9.818622,1.716643
0.344765,9.840169,1.601721
0.244209,9.811439,1.695095
0.409408,9.818622,1.716643
0.366313,9.725247,1.781286
0.237026,9.768343,1.709460
0.337582,9.811439,1.774103
0.258574,9.868899,1.702277
0.323217,9.847352,1.659182
0.344765,9.825804,1.731008
0.366313,9.825804,1.759738
0.366313,9.746795,1.651999
0.359130,9.818622,1.702277
0.287304,9.761160,1.695095
0.330400,9.811439,1.695095
0.373495,9.710882,1.695095
0.323217,9.883265,1.709460
0.337582,9.811439,1.723825
0.402226,9.789890,1.673547
0.395043,9.797073,1.630451
0.351948,9.861717,1.687912
0.280122,9.797073,1.666364
0.301669,9.718064,1.687912
0.316035,9.753978,1.723825
0.344765,9.868899,1.644817
0.316035,9.811439,1.659182
0.265756,9.768343,1.680730
0.287304,9.797073,1.637634
