Channel 1,Channel 2,Channel 3
-0.107739,0.114922,-9.797073
-0.129287,0.043096,-9.746795
-0.064643,0.093374,-9.725247
-0.079009,0.100556,-9.710882
-0.050278,0.114922,-9.732430
-0.086191,0.136469,-9.811439
-0.050278,-0.014365,-9.775525
-0.064643,0.028730,-9.739613
-0.086191,0.100556,-9.710882
-0.100556,0.136469,-9.746795
-0.043096,0.129287,-9.782708
-0.071826,0.007183,-9.789890
-0.064643,0.086191,-9.768343
-0.107739,0.064643,-9.753978
-0.050278,0.086191,-9.768343
-0.050278,0.035913,-9.595961
-0.093374,0.093374,-9.746795
-0.114922,0.064643,-9.732430
-0.071826,0.079009,-9.753978
-0.086191,0.093374,-9.782708
-0.093374,0.100556,-9.710882
-0.136469,0.079009,-9.761160
-0.093374,0.079009,-9.761160
-0.050278,0.136469,-9.725247
-0.136469,0.086191,-9.703699
-0.079009,0.086191,-9.710882
-0.114922,0.100556,-9.710882
-0.079009,0.057461,-9.746795
-0.129287,0.093374,-9.753978
-0.021548,0.114922,-9.718064
-0.043096,0.035913,-9.732430
-0.064643,0.079009,-9.667787
-0.057461,0.035913,-9.782708
-0.107739,0.114922,-9.797073
-0.093374,0.079009,-9.847352
-0.035913,0.071826,-9.847352
-0.093374,0.064643,-9.761160
-0.086191,0.071826,-9.746795
-0.114922,0.064643,-9.753978
-0.086191,0.057461,-9.775525
-0.100556,0.122104,-9.782708
-0.043096,0.100556,-9.775525
-0.057461,0.100556,-9.775525
-0.050278,0.086191,-9.674969
-0.086191,0.028730,-9.725247
-0.057461,0.035913,-9.761160
-0.093374,0.086191,-9.761160
-0.064643,0.064643,-9.739613
-0.114922,0.114922,-9.775525
-0.122104,0.165200,-9.782708
-0.107739,0.007183,-9.718064
-0.107739,0.093374,-9.789890
-0.129287,0.064643,-9.646238
-0.150835,0.043096,-9.739613
-0.043096,0.107739,-9.732430
-0.093374,0.114922,-9.753978
-0.043096,0.021548,-9.782708
-0.035913,0.000000,-9.775525
-0.021548,-0.071826,-9.732430
-0.107739,0.028730,-9.746795
-0.064643,0.035913,-9.761160
-0.071826,0.086191,-9.739613
-0.086191,0.100556,-9.689334
-0.093374,0.079009,-9.753978
-0.136469,0.043096,-9.761160
