Channel 1,Channel 2,Channel 3
-6.169858,3.756502,6.816292
-6.141128,3.670311,6.830657
-6.184223,3.620033,6.758832
-6.291962,3.749320,6.823475
-6.133945,3.749320,6.744466
-6.220136,3.706224,6.830657
-6.241684,3.670311,6.902483
-6.234501,3.684676,6.823475
-6.205771,3.663129,6.866570
-6.169858,3.706224,6.837840
-6.162675,3.706224,6.859388
-6.191406,3.605668,6.866570
-6.256049,3.634398,6.809110
-6.212954,3.706224,6.852205
-6.191406,3.663129,6.809110
-6.155493,3.706224,6.837840
-6.191406,3.684676,6.744466
-6.234501,3.713407,6.773197
-6.212954,3.627216,6.830657
-6.234501,3.720589,6.816292
-6.241684,3.713407,6.823475
-6.198588,3.742137,6.758832
-6.198588,3.713407,6.823475
-6.227319,3.677494,6.830657
-6.227319,3.655946,6.866570
-6.220136,3.627216,6.780379
-6.177041,3.634398,6.801927
-6.220136,3.620033,6.794744
-6.133945,3.734955,6.895301
-6.191406,3.648763,6.801927
-6.205771,3.756502,6.816292
-6.191406,3.756502,6.880936
-6.148310,3.756502,6.845023
-6.212954,3.742137,6.794744
-6.191406,3.734955,6.744466
-6.220136,3.612850,6.809110
-6.277597,3.727772,6.816292
-6.227319,3.742137,6.852205
-6.227319,3.670311,6.902483
-6.277597,3.699042,6.773197
-6.241684,3.655946,6.773197
-6.256049,3.612850,6.859388
-6.184223,3.641581,6.751649
-6.270414,3.806781,6.787562
-6.184223,3.670311,6.895301
-6.220136,3.684676,6.845023
-6.220136,3.684676,6.758832
-6.284780,3.655946,6.845023
-6.256049,3.670311,6.816292
-6.198588,3.677494,6.780379
-6.177041,3.691859,6.730101
-6.220136,3.663129,6.816292
-6.220136,3.720589,6.809110
-6.191406,3.720589,6.866570
-6.212954,3.677494,6.880936
-6.177041,3.734955,6.845023
-6.177041,3.670311,6.801927
-6.284780,3.699042,6.809110
-6.234501,3.648763,6.830657
-6.191406,3.627216,6.708553
-6.198588,3.691859,6.751649
-6.220136,3.756502,6.852205
-6.220136,3.648763,6.830657
-6.270414,3.684676,6.859388
-6.169858,3.648763,6.801927
-6.098032,3.713407,6.866570
-6.177041,3.655946,6.888118
-6.220136,3.655946,6.830657
-6.155493,3.541024,6.823475
-6.177041,3.648763,6.830657
-6.169858,3.670311,6.758832
-6.155493,3.713407,6.852205
-6.191406,3.670311,6.830657
-6.212954,3.627216,6.801927
-6.248867,3.713407,6.823475
-6.177041,3.799598,6.801927
-6.177041,3.770868,6.801927
-6.141128,3.749320,6.744466
-6.241684,3.706224,6.687006
-6.162675,3.620033,6.730101
-6.263232,3.634398,6.794744
-6.313510,3.634398,6.809110
-6.191406,3.655946,6.830657
-6.227319,3.627216,6.780379
-6.227319,3.476381,6.823475
-6.212954,3.655946,6.794744
-6.284780,3.627216,6.880936
-6.169858,3.663129,6.830657
-6.169858,3.655946,6.751649
-6.220136,3.720589,6.809110
-6.112397,3.648763,6.766014
-6.184223,3.670311,6.794744
-6.234501,3.627216,6.794744
-6.162675,3.691859,6.766014
-6.184223,3.734955,6.701371
-6.248867,3.770868,6.758832
-6.327875,3.749320,6.751649
-6.177041,3.670311,6.794744
-6.184223,3.670311,6.902483
-6.177041,3.627216,6.787562
-6.184223,3.742137,6.830657
-6.227319,3.648763,6.780379
-6.270414,3.627216,6.701371
-6.241684,3.648763,6.823475
-6.212954,3.770868,6.801927
-6.234501,3.562572,6.830657
-6.198588,3.670311,6.866570
-6.198588,3.663129,6.895301
-6.191406,3.706224,6.773197
-6.256049,3.641581,6.852205
-6.306327,3.648763,6.852205
-6.169858,3.641581,6.816292
-6.227319,3.706224,6.809110
-6.220136,3.713407,6.801927
-6.220136,3.648763,6.780379
-6.234501,3.727772,6.751649
-6.241684,3.634398,6.787562
-6.155493,3.749320,6.780379
-6.148310,3.734955,6.758832
-6.198588,3.605668,6.873753
-6.198588,3.663129,6.794744
-6.248867,3.749320,6.873753
-6.212954,3.778050,6.766014
-6.320693,3.720589,6.787562
-6.241684,3.612850,6.830657
-6.155493,3.627216,6.880936
-6.184223,3.706224,6.701371
-6.198588,3.634398,6.787562
-6.184223,3.727772,6.787562
-6.256049,3.720589,6.730101
-6.212954,3.706224,6.873753
-6.184223,3.699042,6.823475
-6.184223,3.684676,6.787562
-6.155493,3.699042,6.809110
-6.198588,3.699042,6.751649
-6.162675,3.699042,6.766014
-6.205771,3.641581,6.766014
-6.220136,3.677494,6.794744
-6.198588,3.720589,6.823475
-6.205771,3.598485,6.773197
-6.148310,3.713407,6.773197
-6.162675,3.720589,6.801927
-6.162675,3.713407,6.780379
-6.119579,3.648763,6.794744
-6.169858,3.670311,6.794744
-6.198588,3.742137,6.801927
-6.205771,3.742137,6.751649
-6.169858,3.706224,6.845023
-6.263232,3.713407,6.823475
-6.198588,3.691859,6.766014
-6.169858,3.677494,6.852205
-6.220136,3.706224,6.830657
-6.248867,3.720589,6.845023
-6.212954,3.677494,6.751649
-6.177041,3.684676,6.744466
-6.191406,3.699042,6.837840
-6.291962,3.727772,6.722919
-6.291962,3.699042,6.766014
-6.184223,3.691859,6.744466
-6.205771,3.605668,6.708553
-6.212954,3.706224,6.830657
-6.126762,3.756502,6.787562
-6.234501,3.778050,6.780379
-6.212954,3.634398,6.830657
-6.119579,3.634398,6.794744
-6.205771,3.584120,6.773197
-6.227319,3.620033,6.816292
-6.220136,3.641581,6.938396
-6.191406,3.655946,6.859388
-6.126762,3.620033,6.873753
-6.212954,3.749320,6.809110
-6.277597,3.684676,6.895301
-6.241684,3.713407,6.801927
-6.241684,3.648763,6.809110
-6.205771,3.670311,6.766014
-6.184223,3.742137,6.801927
-6.191406,3.706224,6.873753
-6.220136,3.677494,6.823475
-6.141128,3.591303,6.809110
-6.198588,3.677494,6.809110
-6.191406,3.684676,6.794744
-6.177041,3.713407,6.773197
-6.184223,3.620033,6.751649
-6.198588,3.684676,6.873753
-6.162675,3.677494,6.830657
-6.126762,3.605668,6.859388
-6.198588,3.706224,6.823475
-6.191406,3.627216,6.837840
-6.220136,3.648763,6.787562
-6.227319,3.655946,6.809110
-6.212954,3.684676,6.859388
-6.256049,3.720589,6.730101
-6.169858,3.663129,6.801927
-6.126762,3.691859,6.744466
-6.169858,3.691859,6.823475
-6.126762,3.641581,6.780379
-6.263232,3.727772,6.823475
-6.205771,3.691859,6.694188
-6.177041,3.670311,6.737284
-6.141128,3.620033,6.837840
-6.133945,3.699042,6.787562
-6.184223,3.756502,6.837840
-6.227319,3.634398,6.780379
-6.184223,3.670311,6.816292
-6.162675,3.663129,6.859388
-6.133945,3.648763,6.730101
-6.299145,3.584120,6.758832
-6.220136,3.706224,6.823475
-6.205771,3.734955,6.888118
-6.169858,3.663129,6.873753
-6.169858,3.670311,6.766014
-6.241684,3.713407,6.794744
-6.205771,3.670311,6.794744
-6.205771,3.699042,6.816292
-6.184223,3.770868,6.866570
-6.234501,3.713407,6.787562
-6.191406,3.785233,6.751649
-6.227319,3.677494,6.888118
-6.205771,3.749320,6.866570
-6.090849,3.655946,6.787562
-6.198588,3.699042,6.722919
-6.212954,3.706224,6.773197
-6.148310,3.742137,6.816292
-6.191406,3.699042,6.787562
-6.169858,3.677494,6.852205
-6.299145,3.720589,6.809110
-6.191406,3.706224,6.794744
-6.241684,3.605668,6.873753
