Channel 1,Channel 2,Channel 3
-9.696517,0.265756,-1.608904
-9.689334,0.258574,-1.608904
-9.739613,0.229843,-1.630451
-9.703699,0.287304,-1.522712
-9.718064,0.301669,-1.616086
-9.710882,0.265756,-1.616086
-9.761160,0.186748,-1.616086
-9.761160,0.158017,-1.608904
-9.718064,0.215478,-1.630451
-9.753978,0.229843,-1.580173
-9.746795,0.158017,-1.558625
-9.739613,0.244209,-1.601721
-9.718064,0.165200,-1.558625
-9.696517,0.251391,-1.551443
-9.682152,0.172383,-1.551443
-9.725247,0.244209,-1.501164
-9.768343,0.179565,-1.580173
-9.682152,0.244209,-1.551443
-9.689334,0.172383,-1.587356
-9.797073,0.272939,-1.594538
-9.710882,0.165200,-1.644817
-9.732430,0.222661,-1.565808
-9.631873,0.165200,-1.551443
-9.660604,0.215478,-1.522712
-9.710882,0.165200,-1.587356
-9.682152,0.193930,-1.587356
-9.725247,0.294487,-1.587356
-9.689334,0.229843,-1.623269
-9.710882,0.150835,-1.616086
-9.689334,0.265756,-1.637634
-9.782708,0.158017,-1.601721
-9.789890,0.251391,-1.623269
-9.689334,0.179565,-1.558625
-9.667787,0.229843,-1.587356
-9.667787,0.143652,-1.630451
-9.703699,0.186748,-1.616086
-9.667787,0.215478,-1.572991
-9.660604,0.186748,-1.687912
-9.682152,0.143652,-1.601721
-9.718064,0.208296,-1.623269
-9.703699,0.294487,-1.594538
-9.753978,0.280122,-1.587356
-9.674969,0.265756,-1.616086
-9.682152,0.158017,-1.644817
-9.746795,0.186748,-1.637634
-9.746795,0.215478,-1.608904
-9.761160,0.272939,-1.644817
-9.682152,0.179565,-1.529895
-9.667787,0.208296,-1.565808
-9.725247,0.143652,-1.529895
-9.696517,0.244209,-1.580173
-9.761160,0.251391,-1.508347
-9.696517,0.193930,-1.479617
-9.753978,0.186748,-1.565808
-9.660604,0.186748,-1.537078
-9.696517,0.186748,-1.666364
-9.732430,0.265756,-1.601721
-9.696517,0.237026,-1.558625
-9.775525,0.172383,-1.644817
-9.753978,0.150835,-1.644817
-9.696517,0.165200,-1.659182
-9.725247,0.244209,-1.608904
-9.703699,0.172383,-1.623269
-9.696517,0.201113,-1.623269
-9.703699,0.258574,-1.580173
-9.725247,0.251391,-1.558625
-9.696517,0.215478,-1.594538
-9.653421,0.193930,-1.601721
-9.732430,0.143652,-1.623269
-9.660604,0.186748,-1.594538
-9.696517,0.143652,-1.558625
-9.732430,0.172383,-1.558625
-9.739613,0.208296,-1.687912
-9.710882,0.222661,-1.637634
-9.753978,0.208296,-1.580173
-9.753978,0.265756,-1.601721
-9.739613,0.208296,-1.630451
-9.753978,0.215478,-1.630451
-9.753978,0.237026,-1.666364
-9.725247,0.208296,-1.587356
-9.768343,0.229843,-1.601721
-9.689334,0.237026,-1.572991
-9.725247,0.201113,-1.572991
-9.682152,0.229843,-1.551443
-9.696517,0.215478,-1.544260
-9.674969,0.222661,-1.623269
-9.761160,0.287304,-1.616086
-9.761160,0.294487,-1.565808
-9.682152,0.244209,-1.551443
-9.725247,0.179565,-1.608904
-9.646238,0.172383,-1.544260
-9.753978,0.165200,-1.580173
-9.753978,0.215478,-1.594538
-9.674969,0.150835,-1.580173
-9.689334,0.129287,-1.637634
-9.725247,0.158017,-1.616086
-9.761160,0.229843,-1.587356
-9.753978,0.193930,-1.580173
-9.696517,0.229843,-1.630451
-9.782708,0.215478,-1.558625
-9.703699,0.258574,-1.594538
-9.689334,0.201113,-1.616086
-9.653421,0.193930,-1.572991
-9.696517,0.150835,-1.594538
-9.710882,0.136469,-1.594538
-9.739613,0.179565,-1.594538
-9.696517,0.150835,-1.587356
-9.667787,0.222661,-1.623269
-9.718064,0.251391,-1.551443
-9.689334,0.215478,-1.580173
-9.775525,0.193930,-1.608904
-9.761160,0.136469,-1.558625
-9.746795,0.114922,-1.572991
-9.710882,0.237026,-1.580173
-9.818622,0.179565,-1.608904
-9.631873,0.244209,-1.537078
-9.710882,0.237026,-1.515530
-9.710882,0.251391,-1.630451
-9.639056,0.229843,-1.616086
-9.746795,0.258574,-1.601721
-9.753978,0.222661,-1.644817
-9.746795,0.186748,-1.637634
-9.761160,0.237026,-1.637634
-9.703699,0.272939,-1.529895
-9.703699,0.244209,-1.565808
-9.768343,0.201113,-1.544260
-9.739613,0.287304,-1.479617
-9.703699,0.244209,-1.551443
-9.725247,0.272939,-1.695095
-9.775525,0.215478,-1.637634
-9.725247,0.186748,-1.594538
-9.710882,0.201113,-1.587356
-9.732430,0.201113,-1.623269
-9.804255,0.208296,-1.623269
-9.782708,0.165200,-1.623269
-9.732430,0.136469,-1.616086
-9.696517,0.201113,-1.515530
-9.725247,0.129287,-1.529895
-9.753978,0.186748,-1.594538
-9.653421,0.186748,-1.551443
-9.725247,0.229843,-1.572991
-9.804255,0.208296,-1.522712
-9.782708,0.172383,-1.587356
-9.739613,0.193930,-1.565808
-9.753978,0.208296,-1.623269
-9.782708,0.287304,-1.601721
-9.703699,0.229843,-1.558625
-9.725247,0.208296,-1.572991
-9.725247,0.208296,-1.608904
-9.753978,0.215478,-1.666364
-9.718064,0.222661,-1.601721
-9.746795,0.251391,-1.551443
-9.696517,0.208296,-1.572991
-9.753978,0.215478,-1.594538
-9.725247,0.251391,-1.501164
-9.682152,0.215478,-1.572991
-9.746795,0.237026,-1.587356
-9.725247,0.265756,-1.608904
-9.660604,0.229843,-1.666364
-9.725247,0.129287,-1.580173
-9.610326,0.237026,-1.630451
-9.732430,0.251391,-1.608904
-9.725247,0.251391,-1.587356
-9.753978,0.201113,-1.580173
-9.761160,0.179565,-1.651999
-9.775525,0.172383,-1.630451
-9.732430,0.208296,-1.616086
-9.739613,0.158017,-1.544260
-9.775525,0.186748,-1.565808
-9.725247,0.215478,-1.608904
-9.753978,0.193930,-1.522712
-9.739613,0.215478,-1.580173
-9.667787,0.186748,-1.623269
-9.746795,0.308852,-1.608904
-9.710882,0.179565,-1.637634
-9.660604,0.237026,-1.637634
-9.739613,0.237026,-1.601721
-9.710882,0.272939,-1.522712
-9.682152,0.193930,-1.666364
-9.732430,0.179565,-1.608904
-9.825804,0.215478,-1.580173
-9.761160,0.172383,-1.608904
-9.775525,0.237026,-1.565808
-9.782708,0.272939,-1.623269
-9.732430,0.237026,-1.580173
-9.782708,0.201113,-1.608904
-9.746795,0.172383,-1.623269
-9.696517,0.150835,-1.630451
-9.725247,0.136469,-1.630451
-9.689334,0.186748,-1.608904
-9.725247,0.208296,-1.601721
-9.746795,0.122104,-1.558625
-9.725247,0.165200,-1.601721
-9.746795,0.158017,-1.601721
-9.646238,0.251391,-1.644817
-9.653421,0.193930,-1.594538
-9.674969,0.229843,-1.616086
-9.710882,0.251391,-1.601721
-9.739613,0.201113,-1.558625
-9.761160,0.158017,-1.601721
-9.689334,0.201113,-1.587356
-9.732430,0.280122,-1.515530
-9.710882,0.222661,-1.651999
-9.732430,0.143652,-1.544260
-9.682152,0.265756,-1.616086
-9.782708,0.251391,-1.623269
-9.732430,0.179565,-1.644817
-9.739613,0.179565,-1.580173
-9.739613,0.244209,-1.623269
-9.811439,0.136469,-1.601721
-9.753978,0.201113,-1.659182
-9.696517,0.158017,-1.637634
-9.775525,0.222661,-1.551443
-9.797073,0.186748,-1.608904
-9.761160,0.244209,-1.630451
-9.768343,0.165200,-1.537078
-9.746795,0.201113,-1.565808
-9.739613,0.208296,-1.630451
-9.753978,0.201113,-1.601721
-9.718064,0.158017,-1.608904
