Channel 1,Channel 2,Channel 3
0.158017,3.821146,9.236830
0.057461,3.734955,9.208099
0.043096,3.799598,9.244013
0.193930,3.792415,9.129091
0.193930,3.720589,9.229648
0.143652,3.792415,9.157822
0.165200,3.806781,9.208099
0.129287,3.749320,9.244013
0.007183,3.892972,9.236830
0.143652,3.799598,9.193734
0.100556,3.821146,9.129091
0.057461,3.813963,9.344569
0.086191,3.770868,9.200917
0.035913,3.821146,9.172187
0.186748,3.828329,9.416395
0.129287,3.849876,9.172187
0.129287,3.792415,9.114726
0.129287,3.792415,9.165004
0.165200,3.799598,9.150639
0.114922,3.806781,9.200917
0.122104,3.799598,9.143456
0.258574,3.813963,9.172187
0.186748,3.799598,9.150639
0.057461,3.813963,9.179369
0.129287,3.821146,9.222465
0.129287,3.778050,9.244013
0.057461,3.835511,9.222465
0.093374,3.770868,9.215282
0.136469,3.778050,9.143456
0.093374,3.857059,9.229648
0.114922,3.885789,9.136273
0.100556,3.734955,9.179369
0.064643,3.799598,9.279925
0.028730,3.720589,9.165004
0.114922,3.806781,9.251195
0.186748,3.756502,9.107543
0.086191,3.756502,9.172187
0.100556,3.871424,9.200917
0.150835,3.806781,9.193734
0.093374,3.749320,9.150639
0.079009,3.734955,9.200917
0.050278,3.813963,9.165004
0.079009,3.785233,9.186552
0.129287,3.849876,9.222465
0.079009,3.849876,9.215282
0.086191,3.792415,9.229648
0.035913,3.813963,9.229648
0.122104,3.799598,9.179369
0.071826,3.742137,9.179369
0.122104,3.778050,9.193734
0.186748,3.727772,9.179369
0.114922,3.756502,9.179369
0.136469,3.799598,9.229648
0.172383,3.756502,9.236830
0.201113,3.763685,9.186552
0.129287,3.864242,9.078813
0.100556,3.857059,9.193734
0.165200,3.785233,9.229648
0.143652,3.828329,9.208099
0.093374,3.763685,9.222465
0.071826,3.857059,9.236830
0.143652,3.792415,9.136273
0.129287,3.792415,9.215282
0.143652,3.742137,9.222465
0.114922,3.749320,9.251195
0.165200,3.742137,9.272743
0.165200,3.821146,9.121908
0.129287,3.792415,9.186552
0.193930,3.792415,9.114726
0.150835,3.742137,9.157822
0.158017,3.691859,9.308656
0.114922,3.806781,9.308656
0.136469,3.828329,9.208099
0.122104,3.770868,9.186552
0.136469,3.842694,9.229648
0.172383,3.749320,9.301474
0.237026,3.849876,9.193734
0.150835,3.749320,9.265560
0.158017,3.799598,9.143456
0.114922,3.813963,9.064447
0.100556,3.792415,9.193734
0.107739,3.763685,9.107543
0.179565,3.835511,9.172187
0.093374,3.742137,9.236830
0.057461,3.806781,9.172187
0.071826,3.756502,9.186552
0.071826,3.849876,9.229648
0.136469,3.799598,9.215282
0.172383,3.813963,9.157822
0.100556,3.792415,9.200917
0.079009,3.742137,9.222465
0.100556,3.828329,9.186552
0.093374,3.857059,9.172187
0.107739,3.799598,9.308656
0.079009,3.806781,9.251195
0.043096,3.828329,9.229648
0.107739,3.770868,9.136273
0.093374,3.813963,9.179369
0.158017,3.813963,9.229648
0.150835,3.778050,9.222465
0.100556,3.770868,9.244013
0.079009,3.763685,9.301474
0.100556,3.871424,9.114726
0.150835,3.699042,9.186552
0.093374,3.727772,9.272743
0.114922,3.792415,9.208099
0.100556,3.778050,9.107543
0.093374,3.813963,9.193734
0.172383,3.813963,9.114726
0.122104,3.778050,9.186552
0.122104,3.806781,9.229648
0.150835,3.785233,9.064447
0.122104,3.749320,9.165004
0.107739,3.792415,9.208099
0.050278,3.799598,9.157822
0.172383,3.821146,9.179369
0.172383,3.770868,9.193734
0.114922,3.792415,9.193734
0.093374,3.849876,9.200917
0.107739,3.770868,9.165004
0.107739,3.792415,9.186552
0.158017,3.742137,9.200917
0.136469,3.713407,9.172187
0.150835,3.713407,9.165004
0.129287,3.813963,9.165004
0.107739,3.763685,9.114726
0.122104,3.849876,9.294291
0.136469,3.864242,9.193734
0.179565,3.778050,9.193734
0.150835,3.835511,9.244013
0.071826,3.799598,9.215282
0.057461,3.806781,9.294291
0.086191,3.770868,9.222465
0.064643,3.878607,9.265560
0.043096,3.806781,9.143456
0.035913,3.871424,9.143456
0.071826,3.864242,9.100361
0.136469,3.821146,9.193734
0.122104,3.842694,9.150639
0.071826,3.734955,9.229648
0.093374,3.799598,9.200917
0.064643,3.792415,9.186552
0.086191,3.900155,9.215282
0.114922,3.813963,9.186552
0.143652,3.749320,9.222465
0.086191,3.713407,9.287108
0.021548,3.720589,9.172187
0.071826,3.749320,9.107543
0.150835,3.828329,9.222465
0.114922,3.885789,9.258378
0.100556,3.770868,9.308656
0.143652,3.778050,9.179369
0.150835,3.885789,9.172187
0.057461,3.713407,9.150639
0.057461,3.849876,9.078813
0.172383,3.785233,9.186552
0.107739,3.835511,9.186552
0.100556,3.792415,9.150639
0.186748,3.763685,9.193734
0.179565,3.792415,9.172187
0.079009,3.763685,9.157822
0.100556,3.742137,9.193734
0.079009,3.821146,9.129091
0.179565,3.734955,9.244013
0.158017,3.857059,9.229648
0.172383,3.857059,9.229648
0.100556,3.785233,9.251195
0.114922,3.813963,9.208099
0.114922,3.713407,9.229648
0.093374,3.785233,9.179369
0.215478,3.785233,9.150639
0.165200,3.785233,9.258378
0.172383,3.821146,9.258378
0.100556,3.835511,9.222465
0.136469,3.821146,9.165004
0.186748,3.806781,9.229648
