Channel 1,Channel 2,Channel 3
-1.608904,-1.379060,9.574412
-1.558625,-1.414973,9.682152
-1.594538,-1.407791,9.631873
-1.731008,-1.321599,9.639056
-1.659182,-1.414973,9.674969
-1.630451,-1.335965,9.588778
-1.630451,-1.357512,9.581595
-1.666364,-1.414973,9.631873
-1.637634,-1.335965,9.703699
-1.630451,-1.343147,9.631873
-1.759738,-1.400608,9.718064
-1.659182,-1.414973,9.631873
-1.594538,-1.400608,9.725247
-1.608904,-1.364695,9.624691
-1.565808,-1.350330,9.624691
-1.616086,-1.314417,9.624691
-1.616086,-1.400608,9.603143
-1.587356,-1.300052,9.660604
-1.558625,-1.357512,9.560047
-1.659182,-1.357512,9.617508
-1.551443,-1.393425,9.531317
-1.565808,-1.292869,9.646238
-1.594538,-1.364695,9.696517
-1.608904,-1.307234,9.595961
-1.587356,-1.407791,9.646238
-1.630451,-1.436521,9.660604
-1.422156,-1.429338,9.595961
-1.479617,-1.357512,9.653421
-1.508347,-1.271321,9.703699
-1.537078,-1.400608,9.653421
-1.486799,-1.393425,9.653421
-1.479617,-1.321599,9.639056
-1.479617,-1.393425,9.610326
-1.558625,-1.400608,9.696517
-1.508347,-1.407791,9.710882
-1.501164,-1.465251,9.631873
-1.501164,-1.400608,9.674969
-1.414973,-1.371878,9.588778
-1.436521,-1.407791,9.624691
-1.479617,-1.371878,9.696517
-1.558625,-1.314417,9.603143
-1.558625,-1.357512,9.660604
-1.515530,-1.407791,9.710882
-1.587356,-1.335965,9.646238
-1.508347,-1.379060,9.538500
-1.508347,-1.386243,9.610326
-1.551443,-1.314417,9.524135
-1.493982,-1.458069,9.653421
-1.508347,-1.407791,9.696517
-1.429338,-1.379060,9.696517
-1.537078,-1.321599,9.545682
-1.580173,-1.414973,9.595961
-1.580173,-1.393425,9.595961
-1.544260,-1.292869,9.646238
-1.493982,-1.335965,9.617508
-1.515530,-1.321599,9.567230
-1.522712,-1.314417,9.610326
-1.522712,-1.436521,9.603143
-1.529895,-1.400608,9.624691
-1.522712,-1.386243,9.660604
-1.501164,-1.379060,9.624691
-1.537078,-1.285686,9.610326
-1.623269,-1.357512,9.624691
-1.637634,-1.242591,9.610326
-1.601721,-1.357512,9.574412
-1.601721,-1.357512,9.639056
-1.515530,-1.400608,9.567230
-1.529895,-1.458069,9.667787
-1.608904,-1.429338,9.689334
-1.544260,-1.393425,9.646238
-1.608904,-1.350330,9.617508
-1.580173,-1.357512,9.603143
-1.544260,-1.371878,9.595961
-1.580173,-1.479617,9.603143
-1.472434,-1.458069,9.660604
-1.616086,-1.458069,9.674969
-1.558625,-1.386243,9.538500
