Channel 1,Channel 2,Channel 3
5.753267,0.265756,-8.001422
5.638345,0.222661,-8.015787
5.573701,0.294487,-7.972692
5.616797,0.244209,-8.037335
5.681441,0.258574,-8.001422
5.717354,0.337582,-8.080431
5.638345,0.337582,-8.037335
5.717354,0.294487,-7.972692
5.659893,0.237026,-8.015787
5.695806,0.229843,-8.037335
5.595249,0.301669,-7.979874
5.702989,0.272939,-7.965509
5.631162,0.265756,-8.073248
5.602432,0.244209,-8.087613
5.595249,0.294487,-8.030152
5.681441,0.301669,-8.073248
5.616797,0.301669,-8.008605
5.623980,0.193930,-7.979874
5.652710,0.294487,-7.943961
5.674258,0.237026,-7.886500
5.609614,0.344765,-7.951144
5.702989,0.251391,-7.965509
5.724536,0.201113,-7.936779
5.638345,0.351948,-7.994239
5.681441,0.330400,-8.001422
5.695806,0.366313,-7.943961
5.616797,0.251391,-8.030152
5.667076,0.244209,-8.015787
5.609614,0.229843,-8.015787
5.674258,0.272939,-8.022970
5.738902,0.272939,-7.965509
5.695806,0.359130,-7.908048
5.659893,0.208296,-7.994239
5.566519,0.251391,-8.087613
5.667076,0.287304,-7.972692
5.631162,0.258574,-7.972692
5.631162,0.258574,-7.915231
5.631162,0.251391,-7.972692
5.681441,0.316035,-7.900866
5.659893,0.294487,-8.030152
5.695806,0.323217,-8.116343
5.710171,0.366313,-7.915231
5.753267,0.359130,-8.008605
5.746084,0.359130,-7.936779
5.616797,0.308852,-8.044518
5.652710,0.294487,-8.001422
5.595249,0.229843,-7.994239
5.566519,0.251391,-8.015787
5.631162,0.280122,-7.965509
5.609614,0.387861,-7.951144
5.623980,0.373495,-7.943961
5.638345,0.323217,-8.015787
5.652710,0.258574,-7.972692
5.645528,0.244209,-7.908048
5.710171,0.265756,-7.879318
5.695806,0.251391,-7.915231
5.688623,0.301669,-8.015787
5.667076,0.337582,-8.022970
5.580884,0.294487,-7.987057
5.667076,0.337582,-8.058883
5.616797,0.272939,-8.015787
5.573701,0.359130,-7.965509
5.659893,0.294487,-7.994239
5.645528,0.316035,-8.037335
5.652710,0.323217,-8.044518
5.688623,0.287304,-7.987057
5.702989,0.359130,-7.922413
5.681441,0.244209,-7.929596
5.652710,0.258574,-7.972692
5.645528,0.251391,-7.994239
5.631162,0.251391,-7.958326
5.623980,0.265756,-7.872135
5.688623,0.308852,-7.943961
5.717354,0.244209,-7.972692
5.681441,0.316035,-8.159439
5.573701,0.287304,-8.001422
5.631162,0.237026,-8.044518
5.717354,0.215478,-7.979874
5.609614,0.265756,-7.994239
5.645528,0.272939,-8.037335
5.724536,0.280122,-7.994239
5.638345,0.287304,-8.001422
5.688623,0.244209,-7.994239
5.702989,0.351948,-8.015787
5.667076,0.366313,-7.936779
5.702989,0.316035,-8.008605
5.674258,0.294487,-8.058883
5.681441,0.294487,-7.979874
5.674258,0.287304,-7.965509
5.667076,0.294487,-8.058883
5.731719,0.301669,-7.965509
5.645528,0.359130,-7.965509
5.710171,0.402226,-7.965509
5.681441,0.337582,-7.958326
5.595249,0.301669,-8.051701
5.537788,0.301669,-7.987057
5.623980,0.229843,-8.037335
5.688623,0.251391,-7.979874
5.645528,0.294487,-8.044518
5.623980,0.330400,-8.073248
5.638345,0.294487,-7.994239
5.595249,0.251391,-7.972692
5.659893,0.229843,-7.972692
5.674258,0.294487,-7.987057
5.595249,0.323217,-7.965509
5.681441,0.351948,-7.965509
5.631162,0.294487,-7.915231
5.645528,0.280122,-8.066066
5.667076,0.308852,-7.915231
5.566519,0.251391,-7.994239
5.645528,0.237026,-7.936779
5.623980,0.301669,-8.037335
5.688623,0.308852,-8.001422
5.667076,0.265756,-7.965509
5.710171,0.287304,-8.109161
5.623980,0.323217,-8.008605
5.623980,0.308852,-7.972692
5.652710,0.301669,-7.965509
5.609614,0.251391,-8.087613
5.674258,0.301669,-7.908048
5.667076,0.294487,-8.044518
5.688623,0.265756,-8.008605
5.645528,0.237026,-7.958326
5.674258,0.337582,-8.066066
5.710171,0.366313,-8.001422
5.623980,0.344765,-8.087613
5.681441,0.316035,-8.094796
5.609614,0.316035,-8.051701
5.667076,0.287304,-7.951144
5.702989,0.294487,-8.001422
5.652710,0.265756,-7.965509
5.623980,0.301669,-7.987057
5.688623,0.294487,-8.051701
5.796362,0.287304,-8.030152
5.638345,0.244209,-7.979874
5.609614,0.258574,-7.922413
5.588067,0.344765,-7.922413
5.595249,0.323217,-7.994239
5.681441,0.316035,-7.979874
5.695806,0.287304,-8.044518
5.616797,0.258574,-7.987057
5.659893,0.251391,-7.972692
5.645528,0.251391,-8.008605
5.667076,0.287304,-8.037335
5.595249,0.323217,-8.015787
5.645528,0.330400,-7.972692
5.473145,0.337582,-7.979874
5.702989,0.294487,-8.058883
5.652710,0.287304,-7.886500
5.631162,0.280122,-7.922413
5.645528,0.251391,-7.965509
5.645528,0.359130,-7.958326
5.631162,0.294487,-7.958326
5.566519,0.308852,-7.908048
5.674258,0.323217,-7.943961
5.609614,0.387861,-7.850587
5.638345,0.237026,-8.001422
5.616797,0.287304,-8.015787
5.652710,0.294487,-8.044518
5.688623,0.258574,-7.965509
5.616797,0.351948,-8.008605
5.659893,0.280122,-7.943961
5.681441,0.229843,-8.001422
5.652710,0.280122,-8.015787
5.652710,0.287304,-7.972692
5.616797,0.229843,-8.123527
5.717354,0.258574,-8.030152
5.688623,0.272939,-8.109161
5.738902,0.337582,-7.994239
5.580884,0.222661,-7.987057
5.688623,0.301669,-7.972692
5.544971,0.308852,-7.951144
5.652710,0.387861,-7.979874
5.652710,0.294487,-8.066066
5.602432,0.316035,-8.008605
5.695806,0.402226,-8.001422
5.623980,0.337582,-7.936779
5.724536,0.337582,-7.965509
5.724536,0.323217,-7.958326
5.645528,0.359130,-7.972692
5.659893,0.280122,-7.987057
5.631162,0.301669,-8.080431
5.602432,0.280122,-7.936779
5.623980,0.323217,-7.994239
5.738902,0.258574,-8.015787
5.695806,0.294487,-7.972692
5.681441,0.344765,-8.058883
5.717354,0.280122,-8.001422
5.652710,0.301669,-7.972692
5.674258,0.316035,-8.022970
5.645528,0.244209,-8.022970
5.767632,0.301669,-7.936779
5.609614,0.251391,-7.965509
5.602432,0.237026,-8.022970
5.631162,0.265756,-7.951144
5.609614,0.330400,-7.994239
5.702989,0.337582,-7.987057
5.609614,0.351948,-7.965509
5.674258,0.337582,-7.893683
5.688623,0.294487,-7.979874
5.688623,0.323217,-7.994239
5.702989,0.294487,-8.080431
5.659893,0.237026,-7.965509
5.695806,0.323217,-7.987057
5.659893,0.308852,-8.008605
5.681441,0.308852,-7.987057
5.681441,0.280122,-7.987057
5.588067,0.237026,-8.058883
5.573701,0.265756,-8.030152
5.595249,0.316035,-8.037335
5.638345,0.308852,-7.943961
5.702989,0.316035,-8.015787
5.710171,0.301669,-8.044518
5.688623,0.251391,-7.994239
5.638345,0.308852,-8.030152
5.688623,0.258574,-7.994239
5.609614,0.308852,-8.030152
5.631162,0.330400,-7.979874
5.681441,0.265756,-7.908048
5.731719,0.308852,-8.001422
5.609614,0.258574,-7.936779
5.710171,0.244209,-7.972692
5.681441,0.323217,-7.951144
5.695806,0.330400,-8.001422
5.717354,0.287304,-8.058883
5.667076,0.251391,-7.972692
5.659893,0.387861,-8.058883
5.602432,0.330400,-7.915231
5.623980,0.244209,-8.037335
5.559336,0.337582,-8.044518
5.588067,0.344765,-7.922413
5.595249,0.280122,-8.030152
5.652710,0.229843,-8.073248
5.667076,0.316035,-8.044518
5.652710,0.265756,-8.037335
5.645528,0.316035,-7.951144
5.645528,0.294487,-7.915231
5.623980,0.280122,-8.080431
5.702989,0.337582,-8.001422
5.623980,0.280122,-8.001422
5.638345,0.301669,-8.001422
5.623980,0.330400,-8.015787
5.595249,0.308852,-7.979874
5.681441,0.272939,-8.015787
5.738902,0.344765,-7.987057
5.638345,0.265756,-8.051701
5.652710,0.280122,-7.972692
5.631162,0.344765,-7.979874
5.702989,0.330400,-7.908048
5.681441,0.316035,-7.987057
5.746084,0.330400,-8.037335
5.667076,0.387861,-8.037335
5.602432,0.351948,-7.972692
5.674258,0.323217,-8.001422
5.724536,0.208296,-8.044518
5.674258,0.237026,-7.915231
5.638345,0.330400,-7.958326
5.645528,0.294487,-7.922413
5.724536,0.280122,-8.022970
5.652710,0.258574,-7.972692
5.623980,0.373495,-7.987057
5.659893,0.301669,-7.979874
5.724536,0.301669,-8.022970
5.602432,0.323217,-8.051701
5.580884,0.316035,-8.087613
5.602432,0.301669,-8.022970
5.645528,0.265756,-7.958326
5.645528,0.323217,-7.987057
5.688623,0.323217,-7.994239
5.702989,0.402226,-8.051701
